english_name,chinese_name,source_id,extra_json
OutRun 2019 (E),户外大飙车-2019未来版(欧),,
OutRun 2019 (J),户外大飙车-2019未来版(日),,
OutRun 2019 (U) (Beta),户外大飙车-2019未来版(测试版)(美),,
OutRun 2019 (U),户外大飙车-2019未来版(美),,
OutRunners (J),户外大飙车-街机版(日),,
OutRunners (U),户外大飙车-街机版(美),,
Ozaki Naomichi's Super Masters (J),,,
Race Drivin' (JUE),3D赛车(日美欧),,
Radical Rex (E),雷克斯龙(欧),,
Radical Rex (U),雷克斯龙(美),,
Raiden Trad (JUE),雷电(日美欧),,
Rainbow Islands - The Story of Bubble Bobble 2 (JUE),彩虹岛(日美欧),,
Rambo III (J) (r00),蓝博3(日),,
Rambo III (UE) (r01),蓝博3(美欧),,
Rampart (JUE),堡垒(日美欧),,
Ranger-X (E),机器勇士(欧),,
Ranger-X (U),机器勇士(美),,
Ransei no Hasha (J),乱世的霸者(日),,
Rastan Saga II (J),神剑传说2 (日),,
Rastan Saga II (U),神剑传说2 (美),,
RBI Baseball 3 (JUE),打点棒球3(日美欧),,
RBI Baseball 4 (JUE) (Aug 1991) [x],打点棒球4(日美欧)[1991],,
RBI Baseball 4 (JUE) (Jun 1992),打点棒球4(日美欧)[1992],,
RBI Baseball 93 (JUE),打点棒球93 (日美欧),,
RBI Baseball 94 (JUE),打点棒球94 (日美欧),,
RBI Baseball '95 (32X) (U),打点棒球95(32X)(美),,
Red Zone (JUE),红色地带 (日美欧),,
Ren and Stimpy's Invention (E),兔兔历险记(欧),,
Ren and Stimpy's Invention (U),兔兔历险记(美),,
Rent a Hero (J),英雄(日),,
Resq (E) [x],卡通飞行器(欧),,
"Revenge of Fu Manchu, The (Beta)",僵尸复仇(测试版),,
"Revenge of Shinobi, The (E) (r02)",超级忍(欧)(R02),,
"Revenge of Shinobi, The (E) (r03)",超级忍(欧)(R03),,
"Revenge of Shinobi, The (JU) (r00)",超级忍(日欧),,
"Revenge of Shinobi, The (U) (r01)",超级忍(美),,
Revolution X (JUE),X革命(日美欧),,
Richard Scarry's BusyTown (U),理查德快乐城市(美),,
Rings of Power (U),魔力指环(美),,
Rise of the Robots (JUE),机器人格斗(日美欧),,
Risk (U),十字军东征(美),,
Risky Woods (UE),屠魔大法师(美欧),,
Ristar - The Shooting Star (J),外星王子(日),,
Ristar (UE),外星王子(美欧),,
Road Blasters (JUE) (Jul 1991),疾风赛车 (7月1991)(日美欧),,
Road Blasters (JUE) (Oct 1991),疾风赛车 (10月1991)(日美欧),,
Road Rash (U),暴力摩托(美),,
Road Rash 3 (JUE),暴力摩托3(日美欧),,
Road Rash II (J) (r00),暴力摩托2(日),,
Road Rash II (UE) (r02),暴力摩托2(美欧),,
Road Rash II (UE) (rXX),暴力摩托2(美欧),,
Robocop 3 (JUE),机器战警3(日美欧),,
Robocop vs The Terminator (Beta 1),机器战警对终结者(测试版 1),,
Robocop vs The Terminator (Beta 2),机器战警对终结者(测试版 2),,
Robocop vs The Terminator (E),机器战警对终结者(欧),,
Robocop vs The Terminator (U),机器战警对终结者(美),,
Rock n' Roll Racing (E),滚轮比赛(欧),,
Rock n' Roll Racing (U),滚轮比赛(美),,
Rocket Knight Adventures (E),火箭骑士历险记(欧),,
Rocket Knight Adventures (J),火箭骑士历险记(日),,
Rocket Knight Adventures (U),火箭骑士历险记(美),,
Rockman Megaworld (J) [a1],洛克人(日),,
Rockman Megaworld (J),洛克人(日),,
"Rocky and Bullwinkle and Friends, The Adventures of (U)",,,
Roger Clements MVP Baseball (U),罗杰克林明星棒球(美),,
Rolling Thunder 2 (E),轰天雷2(欧),,
Rolling Thunder 2 (J),轰天雷2(日),,
Rolling Thunder 2 (U),轰天雷2(美),,
Rolling Thunder 3 (U),轰天雷3(美),,
Rolo to the Rescue (J),小象露露历险记(日),,
Rolo to the Rescue (UE),小象露露历险记(欧美),,
Romance of the Three Kingdoms II (U),三国志2(美),,
Romance of the Three Kingdoms III (U),三国志3(美),,
Ronaldinho 98 (JUE) 98,足球(日美欧),,
Royal Blood (J),皇家血统(日),,
Rugby World Cup 1995 (JUE) (M3),鲁格比世界足球95(日美欧),,
Runark (J),鳄鱼先生(日),,
Ryuuko no Ken (J),,,
"Story of Thor, The - A Successor of the Light (E)",光之继承者(欧),,
"Story of Thor, The - A Successor of the Light (F)",光之继承者(法),,
"Story of Thor, The - A Successor of the Light (G)",光之继承者(德),,
"Story of Thor, The - A Successor of the Light (K)",光之继承者(韩),,
"Story of Thor, The - A Successor of the Light (S)",光之继承者(西),,
"Story of Thor, The - Hikari wo Tsugumono (J)",光之继承者(日),,
Street Fighter II' - Special Champion Edition (E),街头霸王2-特别冠军版(欧),,
Street Fighter II' - Special Champion Edition (U),街头霸王2-特别冠军版(美),,
Street Fighter II' Plus - Champion Edition (J),街头霸王2-特别冠军加强版(日),,
Street Racer (E),街头赛车[Q版](欧),,
Street Smart (JUE),街头快打(日美欧),,
Streets of Rage (JUE) (r00),怒之铁拳(r00)(日美欧),,
Streets of Rage (JUE) (r01),怒之铁拳(r01)(日美欧),,
Streets of Rage 2 (U),怒之铁拳2(美),,
Streets of Rage 3 (E),怒之铁拳3(欧),,
Streets of Rage 3 (J),怒之铁拳3(日),,
Streets of Rage 3 (U),怒之铁拳3(美),,
Streets of Rage II (JE),怒之铁拳2(日欧),,
Strider (UE),出击飞龙(美欧),,
Strider Hiryuu (J),,,
Strider II (E) [x],出击飞龙2(欧),,
Strider Returns - Journey from Darkness (U),出击飞龙(美),,
Striker (Beta),打击足球(测试版),,
Striker (E),打击足球(欧),,
SubTerrania (Beta 1),旋风战机(测试版 1),,
SubTerrania (Beta 2),旋风战机(测试版 2),,
SubTerrania (E),旋风战机(欧),,
SubTerrania (J),旋风战机(日),,
SubTerrania (U),旋风战机(美),,
Summer Challenge (JUE),夏季挑战(日美欧),,
Sunset Riders (E),落日骑士(欧),,
Sunset Riders (U),落日骑士(美),,
Super 12 in 1 (Unl),超级12合1(Unl),,
Super 15 in 1 (U) [Unl],超级15合1(美),,
Super Airwolf (J),超级飞狼(日),,
Super Baseball 2020 (J) (v1,超级棒球2020(日),,
Super Baseball 2020 (U) (v1,超级棒球2020(美),,
Super Battleship (U),超级海战(美),,
Super Battletank - War in the Gulf (U),,,
Super Daisenryaku (J),大战略(日),,
Super Fantasy Zone (E),超级幻想地带(欧),,
Super Fantasy Zone (J),超级幻想地带(日),,
