english_name,chinese_name,source_id,extra_json
1500 DS Spirits Vol. 4 - Reversi (Japan),1500日圆系列Vol.4-黑白棋（日版）,NDS#50,"{""size"":""1.35MB""}"
1500 DS Spirits Vol. 5 - Hanafuda (Japan),1500日圆系列Vol.5-花札（日版）,NDS#51,"{""size"":""1.93MB""}"
1500 DS Spirits Vol. 6 - Trump (Japan) [b],1500DS 魂 Vol.6-扑克牌（日版） [b],NDS#52,"{""size"":""1.86MB""}"
1500 DS Spirits Vol. 7 - Chess (Japan),1500DS 魂 Vol.7-国际象棋（日版）,NDS#53,"{""size"":""1.64MB""}"
1500 DS Spirits Vol. 8 - Darts (Japan),1500DS 魂 Vol.8-射飞镖（日版）,NDS#54,"{""size"":""1.60MB""}"
1500 DS Spirits Vol. 9 - 2-nin Uchi Mahjong (Japan),1500DS 魂 Vol.9-2人麻将（日版）,NDS#55,"{""size"":""1.87MB""}"
"18 Card Games (Europe) (En,Fr,De,Es,Nl)","18张纸牌游戏（欧版） (En,Fr,De,Es,Nl)",NDS#56,"{""size"":""2.32MB""}"
18 Classic Card Games (USA),18款经典纸牌游戏（美版）,NDS#57,"{""size"":""2.11MB""}"
1seg Jushin Adapter - DS Television (Japan),,NDS#58,"{""size"":""1.66MB""}"
2 Game Pack - My Amusement Park + Digging for Dinosaurs (USA),,NDS#59,"{""size"":""17.86MB""}"
2 Game Pack! - Monster Trucks Mayhem + ATV - Thunder Ridge Riders (USA),2合1-ATV雷霆越野车手+怪物卡车（美版）,NDS#60,"{""size"":""4.63MB""}"
"2 Games in 1 - Jewel Master - Cradle of Egypt + Mahjongg - Ancient Egypt (Europe) (En,Fr,De,Es,It,Nl)","游戏2合1-珠宝大师埃及的摇篮+古埃及麻将（欧版） (En,Fr,De,Es,It,Nl)",NDS#61,"{""size"":""6.42MB""}"
"2 Games on 1 Card - Monster Trucks Mayhem & ATV - Thunder Ridge Riders (Europe) (En,Fr,De,Es,It)","ATV雷霆山脊车手+怪物卡车（欧版） (En,Fr,De,Es,It)",NDS#62,"{""size"":""4.65MB""}"
2 in 1 - Best of Bibi Blocksberg - Neustadt im Hex-Chaos + Das Gestohlene Hexbuch (Germany),,NDS#63,"{""size"":""23.45MB""}"
2 in 1 - Best Of Bibi Und Tina - Die Grosse Schnitzeljagd + Das Grosse Unwetter (Germany),,NDS#64,"{""size"":""18.37MB""}"
"2 in 1 - Mahjong + Mahjong Around the World (Europe) (En,Fr,De,Es,It,Nl)",,NDS#65,"{""size"":""7.49MB""}"
"2 in 1 - Music for Kids + Englisch Macht Spass - Eine Reise nach London! (Europe) (En,De) (NDSi Enhanced)",,NDS#66,"{""size"":""28.42MB""}"
"2 in 1 - My Little Baby + My Boyfriend (Europe) (En,Fr,De,Es,It,Sv,No,Da)",,NDS#67,"{""size"":""16.94MB""}"
"2 in 1 - My Pet Hotel + My Vet Practice - In the Country (Europe) (En,Fr,De)",,NDS#68,"{""size"":""30.64MB""}"
"2 in 1 - My Pet Hotel 2 + My Vet Practice - In the Country (Europe) (Fr,De)",,NDS#69,"{""size"":""40.71MB""}"
"2 in 1 - My Pet School + Best Friends - My Horse (Europe) (En,Fr,De)",,NDS#70,"{""size"":""18.46MB""}"
"2 in 1 - My Riding Stables + My Riding Stables - Life with Horses (Europe) (En,Fr,De,Es,It)",,NDS#71,"{""size"":""26.07MB""}"
"2 in 1 - My Riding Stables + My Western Horse (Europe) (En,Fr,De)",,NDS#72,"{""size"":""21.98MB""}"
"2 in 1 - My Vet Practice + My Pet Hotel 2 (Europe) (En,Fr,De,Es,It)",,NDS#73,"{""size"":""25.16MB""}"
2-Pack - Pinkalicious - It's Party Time! & Silverlicious - Sweet Adventure (USA),,NDS#74,"{""size"":""15.11MB""}"
200 Klassische Buecher (Germany),200本古典名著（德国版）,NDS#75,"{""size"":""13.51MB""}"
"2006 FIFA World Cup - Germany 2006 (Europe) (En,Fr,De,Es,It)","Fifa 世界杯20006（欧版） (En,Fr,De,Es,It)",NDS#76,"{""size"":""23.98MB""}"
2006 FIFA World Cup - Germany 2006 (USA),Fifa 世界杯20006（美版）,NDS#77,"{""size"":""23.98MB""}"
2006-Nen 10-Gatsu Taikenban Soft (Japan) (Demo) (Kiosk),,NDS#78,"{""size"":""37.83MB""}"
"3 Game Pack! - Cradle of Rome + Cradle of Athena + Cradle of Egypt (Europe) (En,Fr,De,Es,It,Nl)",,NDS#79,"{""size"":""12.91MB""}"
"3 Game Pack! - Cradle of Rome + Cradle of Athena + Cradle of Egypt (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)",,NDS#80,"{""size"":""12.91MB""}"
"3 Game Pack! - Uno & Skip-Bo & Uno Free Fall (Europe) (En,Fr,De,Es,It)","桌面游戏3合1（欧版） (En,Fr,De,Es,It)",NDS#81,"{""size"":""1.61MB""}"
3 Game Pack! - Uno + Skip-Bo + Uno Free Fall (USA),扑克3合1（美版）,NDS#82,"{""size"":""1.58MB""}"
"3 in 1 - Animals (Europe) (En,Fr,De)",,NDS#83,"{""size"":""29.70MB""}"
"3 in 1 - Horses (Europe) (En,Fr,De)",,NDS#84,"{""size"":""31.09MB""}"
"3 in 1 - My Horse + My Vet Practice + My Vet Practice in the Country (Europe) (Fr,De,It)",,NDS#85,"{""size"":""29.57MB""}"
"3 in 1 - My Riding Stables + My Pet School + My Western Horse (Europe) (Fr,De,It)",,NDS#86,"{""size"":""26.14MB""}"
"3 in 1 - My Riding Stables - Life with Horses + My Pet Hotel 2 & + My Pet School (Europe) (Fr,De,It)",,NDS#87,"{""size"":""37.05MB""}"
"3 in 1 - My Vet Practice & Riding Star & My Vet Practice in Australia (Europe) (En,Fr,De,Es,It)",,NDS#88,"{""size"":""30.19MB""}"
"3 in 1 - Solitaire, Mahjong & Tangram (Europe) (En,Fr,De,Es,It,Nl)","游戏3合1-接龙,麻将,七巧板（欧版） (En,Fr,De,Es,It,Nl)",NDS#89,"{""size"":""5.01MB""}"
4 Elements (Europe),四元素（欧版）,NDS#90,"{""size"":""8.33MB""}"
"4 Elements (Europe) (Fr,De)","四元素（欧版） (Fr,De)",NDS#91,"{""size"":""9.47MB""}"
"4 Elements (Europe) (Fr,Nl)","四元素（欧版） (Fr,Nl)",NDS#92,"{""size"":""9.00MB""}"
4 Game Fun Pack - Monopoly + Boggle + Yahtzee + Battleship (Europe),4合1：大富翁，拼字母，骰子，战舰（欧版）,NDS#93,"{""size"":""13.36MB""}"
4 Game Fun Pack - Monopoly + Boggle + Yahtzee + Battleship (USA),4合1：大富翁，拼字母，骰子，战舰（美版）,NDS#94,"{""size"":""14.00MB""}"
4 Game Pack! - Battleship + Connect Four + Sorry! + Trouble (USA),游戏4合1-战斗船+连接4+对不起+麻烦（美版）,NDS#95,"{""size"":""2.38MB""}"
4 Game Pack! - Clue + Aggravation + Perfection + Mouse Trap (USA),益智游戏4合1（美版）,NDS#96,"{""size"":""2.97MB""}"
4 in 1 - Meine Tierarztpraxis + Meine Tierpension + Mein Gestuet + Mein Pferd (Germany),,NDS#97,"{""size"":""22.87MB""}"
4 Kyouka Perfect Clear DS (Japan) (Not for Resale),,NDS#98,"{""size"":""10.16MB""}"
4 Kyouka Perfect Clear DS - Eigo Onsei Tsuki (Japan) (Not for Resale),,NDS#99,"{""size"":""64.61MB""}"
"42 All-Time Classics (Europe) (En,Fr,De,Es,It)","42个经典棋牌桌面游戏（欧版） (En,Fr,De,Es,It)",NDS#100,"{""size"":""6.89MB""}"
"42 All-Time Classics (Europe) (En,Fr,De,Es,It) (Rev 1)","42个经典棋牌桌面游戏（欧版） (En,Fr,De,Es,It) （修正版 1）",NDS#101,"{""size"":""6.98MB""}"
5-kyuu kara 1-kyuu Kanzen Taiou Saishin Kako Mondai - Nijishiken Taisaku - Eiken Kanzenban (Japan),,NDS#102,"{""size"":""100.09MB""}"
5-kyuu kara 1-kyuu Kanzen Taiou Saishin Kako Mondai - Nijishiken Taisaku - Eiken Kanzenban (Japan) (Rev 1) [b],,NDS#103,"{""size"":""97.57MB""}"
5-Nen Kanji Keisan Nigate Hunter DS (Japan) (Not for Resale),,NDS#104,"{""size"":""6.09MB""}"
"50 Classic Games (Europe) (En,Fr,De,Es,It,Nl)","50 经典游戏（欧版） (En,Fr,De,Es,It,Nl)",NDS#105,"{""size"":""3.52MB""}"
50 Classic Games (USA),50 经典游戏（美版）,NDS#106,"{""size"":""3.53MB""}"
50 Classic Games (USA) (Rev 1),50 经典游戏（美版） （修正版 1）,NDS#107,"{""size"":""3.50MB""}"
"50 Jeux Incontournables (France) (En,Fr,De,Es,It,Nl) [b]","50 经典游戏（法国版） (En,Fr,De,Es,It,Nl) [b]",NDS#108,"{""size"":""3.52MB""}"
50 More Classic Games (USA),,NDS#109,"{""size"":""3.26MB""}"
7 Wonders - Treasures of Seven (Europe),,NDS#110,"{""size"":""4.43MB""}"
"7 Wonders - Treasures of Seven (France) (Fr,Nl)",,NDS#111,"{""size"":""4.61MB""}"
7 Wonders - Treasures of Seven (USA),,NDS#112,"{""size"":""4.43MB""}"
7 Wonders II (Europe),七大奇迹2（欧版）,NDS#113,"{""size"":""3.10MB""}"
"7 Wonders II (Europe) (En,Fr)","七大奇迹2（欧版） (En,Fr)",NDS#114,"{""size"":""3.27MB""}"
7 Wonders II (Germany),七大奇迹2（德国版）,NDS#115,"{""size"":""3.09MB""}"
7 Wonders II (USA),七大奇迹2（美版）,NDS#116,"{""size"":""3.09MB""}"
"7 Wonders of the Ancient World (Europe) (En,Fr,De,Es,It)","七大奇迹（欧版） (En,Fr,De,Es,It)",NDS#117,"{""size"":""4.96MB""}"
