english_name,chinese_name,source_id,extra_json
Prize Fighter (Europe) (Disc 2),拳击手 （欧版） (DISC 2),MDCD#316,
Prize Fighter (Japan) (Disc 1),拳击手 （日版） (DISC 1),MDCD#317,
Prize Fighter (Japan) (Disc 2),拳击手 （日版） (DISC 2),MDCD#318,
Prize Fighter (USA) (Disc 1) (Alt),拳击手 （美版） (DISC 1) (ALT),MDCD#319,
Prize Fighter (USA) (Disc 1),拳击手 （美版） (DISC 1),MDCD#320,
Prize Fighter (USA) (Disc 2),拳击手 （美版） (DISC 2),MDCD#321,
Pro Yakyuu Super League CD (Japan),职业棒球超级联赛 CD （日版）,MDCD#322,
Psychic Detective Series Vol. 3 - Aya (Japan),精神侦探 系列 卷 3 - AYA （日版）,MDCD#323,
Psychic Detective Series Vol. 4 - Orgel (Japan),精神侦探 系列 卷 4 - ORGEL （日版）,MDCD#324,
Psygnosis Christmas Sampler (Europe) (Alt),精神圣诞节 样本 （欧版） (ALT),MDCD#325,
Psygnosis Christmas Sampler (Europe),精神圣诞节 样本 （欧版）,MDCD#326,
Puggsy (Europe),海岛冒险 （欧版）,MDCD#327,
Puggsy (USA),海岛冒险 （美版）,MDCD#328,
Quiz Scramble Special (Japan) (Rev B),抢答竞猜 特别版 （日版） (REV B),MDCD#329,
Quiz Tonosama no Yabou (Japan),问答殿样之野望 （日版）,MDCD#330,
Racing Aces (USA),竞速王牌 （美版）,MDCD#331,
Radical Rex (USA),激进霸王龙 （美版）,MDCD#332,
Ranma 1-2 - Byakuranaika (Japan),乱马 1-2 - 白兰爱歌 （日版）,MDCD#333,
RDF - Global Conflict (USA),RDF - 全球冲突 （美版）,MDCD#334,
Record of Lodoss War (Japan) (Sample),罗德岛战记 （日版） 体验版,MDCD#335,
Record of Lodoss War (Japan),罗德岛战记 （日版）,MDCD#336,
Revenge of the Ninja (USA),复仇忍者 （美版）,MDCD#337,
Revengers of Vengeance (USA),复仇者 （美版）,MDCD#338,
Rise of the Dragon (USA) (Rerelease) (RE),龙之崛起 （美版） (再发行版) (RE),MDCD#339,
Rise of the Dragon (USA),龙之崛起 （美版）,MDCD#340,
Rise of the Dragon - A Blade Hunter Mystery (Japan),龙之崛起 - A 战斗陀螺  BEY剑 HUNTER 神秘岛ERY （日版）,MDCD#341,
Road Avenger (Europe),道路复仇者 （欧版）,MDCD#342,
Road Avenger (USA),道路复仇者 （美版）,MDCD#343,
Road Blaster FX (Japan),公路风暴 FX （日版）,MDCD#344,
Road Rash (USA),暴力摩托 （美版）,MDCD#345,
Robo Aleste (Europe),电忍雅士达 （欧版）,MDCD#346,
Robo Aleste (USA),电忍雅士达 （美版）,MDCD#347,
Samurai Shodown (Europe) (Demo),侍魂 （欧版） (体验版),MDCD#348,
Samurai Shodown (Europe),侍魂 （欧版）,MDCD#349,
Samurai Shodown (USA) (RE),侍魂 （美版） (RE),MDCD#350,
Sangokushi III (Japan),三国志 III （日版）,MDCD#351,
"Secret of Monkey Island, The (Japan)",猴岛小英雄 （日版）,MDCD#352,
"Secret of Monkey Island, The (USA) (RE)",猴岛小英雄 （美版） (RE),MDCD#353,
Sega Classic Arcade Collection - Limited Edition (Japan),世嘉 经典街机 精选集 - 限定版 （日版）,MDCD#354,
Sega Classics Arcade Collection (USA) (4-in-1) (RE),世嘉 经典街机 精选集 （美版） (4-IN-1) (RE),MDCD#355,
Sega Classics Arcade Collection (USA) (4-in-1) (RE2),世嘉 经典街机 精选集 （美版） (4-IN-1) (RE2),MDCD#356,
Sega Classics Arcade Collection (USA) (5-in-1),世嘉 经典街机 精选集 （美版） (5-IN-1),MDCD#357,
Sega Classics Arcade Collection - Limited Edition (Europe) (Rev A) (Alt),世嘉 经典街机 精选集 - 限定版 （欧版） (REV A) (ALT),MDCD#358,
Sega Classics Arcade Collection - Limited Edition (Europe) (Rev A),世嘉 经典街机 精选集 - 限定版 （欧版） (REV A),MDCD#359,
"Seima Densetsu 3x3 Eyes (Japan, Korea)","圣魔传说 3X3只眼 (日版,韩版)",MDCD#360,
Seirei Shinseiki - Fhey Area (Japan),精灵新世纪 （日版）,MDCD#361,
Sengoku Denshou (Japan),战国传承 （日版）,MDCD#362,
Sensible Soccer (Europe) (Demo),感官足球 （欧版） (体验版),MDCD#363,
Sensible Soccer (Europe),感官足球 （欧版）,MDCD#364,
Sewer Shark (Europe),下水道鲨鱼 （欧版）,MDCD#365,
Sewer Shark (USA) (Not for Resale) (Alt 1),下水道鲨鱼 （美版） (NOT FOR RESALE) (ALT 1),MDCD#366,
Sewer Shark (USA) (Not for Resale) (Alt 2),下水道鲨鱼 （美版） (NOT FOR RESALE) (ALT 2),MDCD#367,
Sewer Shark (USA) (Not for Resale),下水道鲨鱼 （美版） (NOT FOR RESALE),MDCD#368,
Sewer Shark (USA) (Rev 1),下水道鲨鱼 （美版） (REV 1),MDCD#369,
Sewer Shark (USA),下水道鲨鱼 （美版）,MDCD#370,
Shadow of the Beast II (USA),暗影野兽 II （美版）,MDCD#371,
Shadow of the Beast II - Juushin no Jubaku (Japan),暗影野兽 II - 兽神的咒缚 （日版）,MDCD#372,
Shadowrun (Japan),暗影狂奔 （日版）,MDCD#373,
Sherlock Holmes - Consulting Detective (Europe),福尔摩斯-咨询侦探 （欧版）,MDCD#374,
Sherlock Holmes - Consulting Detective (USA),福尔摩斯-咨询侦探 （美版）,MDCD#375,
Sherlock Holmes - Consulting Detective Vol. II (Europe) (Disc 1),福尔摩斯-咨询侦探 卷 II （欧版） (DISC 1),MDCD#376,
Sherlock Holmes - Consulting Detective Vol. II (Europe) (Disc 2),福尔摩斯-咨询侦探 卷 II （欧版） (DISC 2),MDCD#377,
Sherlock Holmes - Consulting Detective Vol. II (USA) (Disc 1),福尔摩斯-咨询侦探 卷 II （美版） (DISC 1),MDCD#378,
Sherlock Holmes - Consulting Detective Vol. II (USA) (Disc 2),福尔摩斯-咨询侦探 卷 II （美版） (DISC 2),MDCD#379,
Shin Megami Tensei (Japan),真·女神转生 （日版）,MDCD#380,
Shining Force CD (Europe),光明力量 CD （欧版）,MDCD#381,
Shining Force CD (Japan),光明力量 CD （日版）,MDCD#382,
Shining Force CD (USA) (3R),光明力量 CD （美版） (3R),MDCD#383,
"Shining Force CD (USA) (5R, 6R)","光明力量 CD （美版） (5R, 6R)",MDCD#384,
Silpheed (Europe),银星战机 （欧版）,MDCD#385,
Silpheed (Japan) (Sample),银星战机 （日版） 体验版,MDCD#386,
Silpheed (Japan),银星战机 （日版）,MDCD#387,
Silpheed (USA),银星战机 （美版）,MDCD#388,
SimEarth (Japan),模拟地球 （日版）,MDCD#389,
Sing!! Sega Game Music Presented by B. B. Queens (Japan),唱！B.B.QUEENS推出的世嘉游戏音乐 （日版）,MDCD#390,
Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers) (Demo),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS) (体验版),MDCD#391,
Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS) (MEGA-CD 32X),MDCD#392,
Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS),MDCD#393,
Slam City with Scottie Pippen (Europe) (Disc 2) (Juice) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 2) (JUICE) (MEGA-CD 32X),MDCD#394,
Slam City with Scottie Pippen (Europe) (Disc 2) (Juice),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 2) (JUICE),MDCD#395,
Slam City with Scottie Pippen (Europe) (Disc 3) (Mad Dog) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 3) (疯狗) (MEGA-CD 32X),MDCD#396,
Slam City with Scottie Pippen (Europe) (Disc 3) (Mad Dog),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 3) (疯狗),MDCD#397,
Slam City with Scottie Pippen (Europe) (Disc 4) (Smash) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 4) (SMASH) (MEGA-CD 32X),MDCD#398,
Slam City with Scottie Pippen (Europe) (Disc 4) (Smash),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 4) (SMASH),MDCD#399,
Slam City with Scottie Pippen (USA) (Disc 1) (Fingers) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 1) (FINGERS) (世嘉 CD 32X),MDCD#400,
Slam City with Scottie Pippen (USA) (Disc 1) (Fingers),斯考蒂·皮蓬与篮球城市 （美版） (DISC 1) (FINGERS),MDCD#401,
Slam City with Scottie Pippen (USA) (Disc 2) (Juice) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 2) (JUICE) (世嘉 CD 32X),MDCD#402,
Slam City with Scottie Pippen (USA) (Disc 3) (Mad Dog) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 3) (疯狗) (世嘉 CD 32X),MDCD#403,
Slam City with Scottie Pippen (USA) (Disc 3) (Mad Dog),斯考蒂·皮蓬与篮球城市 （美版） (DISC 3) (疯狗),MDCD#404,
Slam City with Scottie Pippen (USA) (Disc 4) (Smash) (RE-1),斯考蒂·皮蓬与篮球城市 （美版） (DISC 4) (SMASH) (RE-1),MDCD#405,
Slam City with Scottie Pippen (USA) (Disc 4) (Smash) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 4) (SMASH) (世嘉 CD 32X),MDCD#406,
"Slam City with Scottie Pippen (USA, Brazil) (Disc 1) (Fingers) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 1) (FINGERS) (RE-1)",MDCD#407,
"Slam City with Scottie Pippen (USA, Brazil) (Disc 2) (Juice) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 2) (JUICE) (RE-1)",MDCD#408,
"Slam City with Scottie Pippen (USA, Brazil) (Disc 3) (Mad Dog) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 3) (疯狗) (RE-1)",MDCD#409,
"Slam City with Scottie Pippen (USA, Brazil) (Disc 4) (Smash)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 4) (SMASH)",MDCD#410,
"Smurfs, The (Europe) (En,Fr,De,Es,It)","蓝精灵 （欧版） (EN,FR,DE,ES,IT)",MDCD#411,
Snatcher (Europe) (Beta),诱拐者 （欧版） (测试版),MDCD#412,
Snatcher (Europe),诱拐者 （欧版）,MDCD#413,
Snatcher (USA),诱拐者 （美版）,MDCD#414,
"Software Toolworks' Star Wars Chess, The (Europe)",星球大战国际象棋 （欧版）,MDCD#415,
"Software Toolworks' Star Wars Chess, The (USA) (Alt)",星球大战国际象棋 （美版） (ALT),MDCD#416,
"Software Toolworks' Star Wars Chess, The (USA)",星球大战国际象棋 （美版）,MDCD#417,
Sol-Feace (Europe) (Alt),溶胶围墙 （欧版） (ALT),MDCD#418,
Sol-Feace (Europe),溶胶围墙 （欧版）,MDCD#419,
Sol-Feace (Japan),溶胶围墙 （日版）,MDCD#420,
Sol-Feace (USA) (RE2),溶胶围墙 （美版） (RE2),MDCD#421,
Sonic CD (Europe),索尼克 CD （欧版）,MDCD#422,
Sonic CD (Japan) (Demo),索尼克 CD （日版） (体验版),MDCD#423,
Sonic CD (USA) (RE125) (Alt),索尼克 CD （美版） (RE125) (ALT),MDCD#424,
Sonic CD (USA) (RE125),索尼克 CD （美版） (RE125),MDCD#425,
Sonic CD (USA),索尼克 CD （美版）,MDCD#426,
Sonic MegaMix (USA) (Unl),索尼克 MEGAMIX （美版） （未授权版）,MDCD#427,
Sonic The Hedgehog CD (Japan) (Beta),索尼克 CD （日版） (测试版),MDCD#428,
Sonic The Hedgehog CD (Japan),索尼克 CD （日版）,MDCD#429,
SoulStar & Battlecorps (Europe) (Demo),灵魂之星 & 战斗军团 （欧版） (体验版),MDCD#430,
SoulStar (Europe) (Demo),灵魂之星 （欧版） (体验版),MDCD#431,
"SoulStar (Europe) (En,Fr,De)","灵魂之星 （欧版） (EN,FR,DE)",MDCD#432,
SoulStar (Japan),灵魂之星 （日版）,MDCD#433,
SoulStar (USA),灵魂之星 （美版）,MDCD#434,
Space Ace (USA) (Demo),太空高手 （美版） (体验版),MDCD#435,
Space Ace (USA),太空高手 （美版）,MDCD#436,
"Space Adventure, The - Cobra - The Legendary Bandit (Europe)",太空探险 - 眼镜蛇 - 传说中的强盗 （欧版）,MDCD#437,
"Space Adventure, The - Cobra - The Legendary Bandit (USA)",太空探险 - 眼镜蛇 - 传说中的强盗 （美版）,MDCD#438,
Star Wars - Rebel Assault (Europe) (Demo) (Mega Power),星球大战 - 绝地大反击 （欧版） (体验版) (MEGA POWER),MDCD#439,
Star Wars - Rebel Assault (Europe) (Demo) (Sega Pro),星球大战 - 绝地大反击 （欧版） (体验版) (世嘉 PRO),MDCD#440,
Star Wars - Rebel Assault (Europe),星球大战 - 绝地大反击 （欧版）,MDCD#441,
Star Wars - Rebel Assault (Japan),星球大战 - 绝地大反击 （日版）,MDCD#442,
Star Wars - Rebel Assault (USA),星球大战 - 绝地大反击 （美版）,MDCD#443,
Starblade (Europe),星际保卫战 （欧版）,MDCD#444,
Starblade (Japan),星际保卫战 （日版）,MDCD#445,
Starblade (USA),星际保卫战 （美版）,MDCD#446,
Stellar-Fire (USA),恒星突击 （美版）,MDCD#447,
Super Strike Trilogy (USA) (Unl),超级三重打击 （美版） （未授权版）,MDCD#448,
Supreme Warrior (Europe) (Disc 1) (Mega-CD 32X),英雄 （欧版） (DISC 1) (MEGA-CD 32X),MDCD#449,
Supreme Warrior (Europe) (Disc 1),英雄 （欧版） (DISC 1),MDCD#450,
Supreme Warrior (Europe) (Disc 2) (Mega CD-32X),英雄 （欧版） (DISC 2) (MEGA CD-32X),MDCD#451,
Supreme Warrior (Europe) (Disc 2),英雄 （欧版） (DISC 2),MDCD#452,
Supreme Warrior (USA) (Disc 1) (Fire & Earth) (Sega CD 32X),英雄 （美版） (DISC 1) (FIRE & EARTH) (世嘉 CD 32X),MDCD#453,
Supreme Warrior (USA) (Disc 1) (Fire & Earth),英雄 （美版） (DISC 1) (FIRE & EARTH),MDCD#454,
Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu) (Sega CD 32X),英雄 （美版） (DISC 2) (WIND & FANG TU) (世嘉 CD 32X),MDCD#455,
Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu),英雄 （美版） (DISC 2) (WIND & FANG TU),MDCD#456,
Surgical Strike (Brazil) (Sega CD 32X),精确打击 （巴西版） (世嘉 CD 32X),MDCD#457,
Surgical Strike (Europe),精确打击 （欧版）,MDCD#458,
Surgical Strike (Japan),精确打击 （日版）,MDCD#459,
Surgical Strike (USA) (Alt),精确打击 （美版） (ALT),MDCD#460,
Surgical Strike (USA),精确打击 （美版）,MDCD#461,
Switch (Japan),开关 （日版）,MDCD#462,
Syndicate (Europe),辛加迪 （欧版）,MDCD#463,
Tenbu Mega CD Special (Japan),天舞 MEGA CD 特别版 （日版）,MDCD#464,
Tenkafubu - Eiyuutachi no Houkou (Japan),天下布武-英雄们的咆哮 （日版）,MDCD#465,
"Terminator, The (Europe)",终结者 （欧版）,MDCD#466,
"Terminator, The (USA)",终结者 （美版）,MDCD#467,
Theme Park (Europe),主题乐园 （欧版）,MDCD#468,
Third World War (USA),第三次世界大战 （美版）,MDCD#469,
Thunder Storm FX (Japan),雷霆风暴 FX （日版）,MDCD#470,
"Thunderhawk (Europe) (Demo) (Mega Power, Sega Pro)","雷霆飞鹰 （欧版） (体验版) (MEGA POWER, 世嘉 PRO)",MDCD#471,
Thunderhawk (Europe) (Demo),雷霆飞鹰 （欧版） (体验版),MDCD#472,
"Thunderhawk (Europe) (En,Fr,De,Es) (RE)","雷霆飞鹰 （欧版） (EN,FR,DE,ES) (RE)",MDCD#473,
Thunderhawk (Japan) (Demo),雷霆飞鹰 （日版） (体验版),MDCD#474,
Thunderhawk (Japan),雷霆飞鹰 （日版）,MDCD#475,
Time Gal (Europe),时间少女 （欧版）,MDCD#476,
Time Gal (Japan),时间少女 （日版）,MDCD#477,
Time Gal (USA),时间少女 （美版）,MDCD#478,
TimeCop (Europe) (Demo),时空特警 （欧版） (体验版),MDCD#479,
Tomcat Alley (Australia),雄猫战机 (澳洲版),MDCD#480,
Tomcat Alley (Europe),雄猫战机 （欧版）,MDCD#481,
Tomcat Alley (France),雄猫战机 （法版）,MDCD#482,
Tomcat Alley (Germany),雄猫战机 （德版）,MDCD#483,
Tomcat Alley (Japan),雄猫战机 （日版）,MDCD#484,
Tomcat Alley (Spain),雄猫战机 (西班牙版),MDCD#485,
Tomcat Alley (USA) (Alt),雄猫战机 （美版） (ALT),MDCD#486,
Tomcat Alley (USA),雄猫战机 （美版）,MDCD#487,
Trivial Pursuit (USA),棋盘问答 （美版）,MDCD#488,
Ultraverse Prime (USA),超级英雄PRIME （美版）,MDCD#489,
Urusei Yatsura - Dear My Friends (Japan) (Sample),福星小子 - 我亲爱的朋友 （日版） 体验版,MDCD#490,
Urusei Yatsura - Dear My Friends (Japan),福星小子 - 我亲爱的朋友 （日版）,MDCD#491,
Vay (USA),VAY （美版）,MDCD#492,
Vay - Ryuusei no Yoroi (Japan),VAY - 流星之铠 （日版）,MDCD#493,
Wakusei Woodstock - Funky Horror Band (Japan),惑星伍德斯托之恐怖乐队 （日版）,MDCD#494,
Warau Salesman (Japan),笑面推销员 （日版）,MDCD#495,
Wheel of Fortune (USA),幸运轮盘 （美版）,MDCD#496,
Who Shot Johnny Rock (USA),谁杀了约翰尼·洛克 （美版）,MDCD#497,
Wild Woody (USA),啄木鸟伍迪 （美版）,MDCD#498,
Wing Commander (Japan),银河飞将 （日版）,MDCD#499,
Wing Commander (USA),银河飞将 （美版）,MDCD#500,
Winning Post (Japan),赛马大亨 （日版）,MDCD#501,
WireHead (USA),弹头 （美版）,MDCD#502,
Wolfchild (Europe),狼孩 （欧版）,MDCD#503,
Wolfchild (Japan),狼孩 （日版）,MDCD#504,
Wolfchild (USA),狼孩 （美版）,MDCD#505,
Wonder Dog (Europe),奇迹狗 （欧版）,MDCD#506,
Wonder Dog (Japan),奇迹狗 （日版）,MDCD#507,
Wonder Dog (USA) (RE),奇迹狗 （美版） (RE),MDCD#508,
WonderMega Collection (Japan),奇迹MEGA 精选集 （日版）,MDCD#509,
World Cup USA '94 (Europe),美国世界杯 '94 （欧版）,MDCD#510,
World Cup USA '94 (USA),美国世界杯 '94 （美版）,MDCD#511,
WWF - Rage in the Cage (Europe),WWF 笼中之怒 （欧版）,MDCD#512,
WWF - Rage in the Cage (USA),WWF 笼中之怒 （美版）,MDCD#513,
WWF Mania Tour - WWF - Rage in the Cage (Japan),WWF 疯狂之旅 - WWF 笼中之怒 （日版）,MDCD#514,
Yumemi Mystery Mansion (Australia),梦美 神秘大厦 (澳洲版),MDCD#515,
Yumemi Mystery Mansion (Europe) (Made in EU),梦美 神秘大厦 （欧版） (MADE IN EU),MDCD#516,
Yumemi Mystery Mansion (Europe) (Made in Japan),梦美 神秘大厦 （欧版） (MADE IN JAPAN),MDCD#517,
Yumemi Yakata no Monogatari (Japan) (Demo),夢見館物語 （日版） (体验版),MDCD#518,
Yumemi Yakata no Monogatari (Japan),夢見館物語 （日版）,MDCD#519,
Yumimi Mix (Japan),吉泽弓美 MIX （日版）,MDCD#520,
CD Sonic The Hedgehog (Japan) (Beta 1),索尼克刺猬 CD(日版)(测试版1),MDCD#521,
CD Sonic The Hedgehog (Japan) (Beta 2),索尼克刺猬 CD(日版)(测试版2),MDCD#522,
CD Sonic The Hedgehog (Japan) (Beta 3),索尼克刺猬 CD(日版)(测试版3),MDCD#523,
Marko (USA) (Unl),马尔科(美版),MDCD#524,
Sega CD Demo (Japan) (Proto),世嘉CD体验版(日版)(原型版),MDCD#525,
Sonic CD (Europe) (Beta 1),索尼克刺猬 CD(欧版)(测试版1),MDCD#526,
Sonic CD (Europe) (Beta 2),索尼克刺猬 CD(欧版)(测试版2),MDCD#527,
Sonic CD (USA) (Beta),索尼克刺猬 CD(美版)(测试版),MDCD#528,
Sonic The Hedgehog CD (Japan) (Beta 1)_2,索尼克刺猬 CD(日版)(测试版1),MDCD#529,
Sonic The Hedgehog CD (Japan) (Beta 2),索尼克刺猬 CD(日版)(测试版2),MDCD#530,
Sonic The Hedgehog CD (Japan) (Demo),索尼克刺猬 CD(日版)(体验版),MDCD#531,
Star Strike (USA) (Unl),星际出击(美版),MDCD#532,
