english_name,chinese_name,source_id,extra_json
Night Trap (USA) (Disc 2),午夜陷阱（美版） （光碟 2）,3DO#319,
Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo Nanki Shirahama Renzoku Satsujin Jiken (Japan) (Disc 1),西村京太郎旅行悬疑:凶恶的季节东京南纪白滨连续杀人事件（日版） （光碟 1）,3DO#320,
Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo Nanki Shirahama Renzoku Satsujin Jiken (Japan) (Disc 2),西村京太郎旅行悬疑:凶恶的季节东京南纪白滨连续杀人事件（日版） （光碟 2）,3DO#321,
Nobunaga no Yabou - Haouden (Japan),信长之野望霸王传（日版）,3DO#322,
Nontan to Issho - Hoshi no Okurimono (Japan),诺坦的挑战-星之赠礼（日版）,3DO#323,
Nontan to Issho - Nohara de Asobo (Japan),诺坦的挑战-在野地里玩儿（日版）,3DO#324,
Nova-Storm (Japan),诺瓦风暴（日版）,3DO#325,
Novastorm (USA),诺瓦风暴（美版）,3DO#326,
Oceans Below (Japan),海洋以下（日版）,3DO#327,
Oceans Below (USA),海洋以下（美版）,3DO#328,
Off-World Interceptor (Japan),外星战车（日版）,3DO#329,
Off-World Interceptor (Korea),外星战车（韩国版）,3DO#330,
"Off-World Interceptor (USA, Europe)",外星战车（美版 欧版）,3DO#331,
Ogura Hyakunin Isshu (Japan),百人一首（日版）,3DO#332,
Oilman (Japan),,3DO#333,
Olympic Games (Europe) (Demo),奥林匹克运动会（欧版） （演示版）,3DO#334,
"Olympic Soccer (USA) (En,Fr,De,Es,It)","奥林匹克足球（美版） (En,Fr,De,Es,It)",3DO#335,
Olympic Summer Games (USA),夏季奥林匹克运动会（美版）,3DO#336,
Onee-san to Issho! Janken Paradise (Japan),和姐姐一起 剪刀石头布乐园（日版）,3DO#337,
Onee-san to Issho! Kisekae Paradise (Japan),和姐姐一起 换装天堂（日版）,3DO#338,
OnSide Soccer (USA) (Unl),同侧足球（美版） （非官方版）,3DO#339,
Oukoku no Grand Chef (Japan),王国之厨师（日版）,3DO#340,
Out of This World (USA),逃离异世界（美版）,3DO#341,
Out of This World (USA) (3DO Maniac Pack) (RE),逃离异世界（美版） (3DO Maniac Pack) (RE),3DO#342,
Outer World (Japan),逃离异世界（日版）,3DO#343,
Oyaji Hunter Mahjong (Japan),爆烈猎人 麻将（日版）,3DO#344,
Paddock Note '95 (Japan),围场注释'95（日版）,3DO#345,
Paddock Note '95 (Japan) (Rev 1),围场注释'95（日版） （修正版 1）,3DO#346,
"Panasonic 3DO Interaktiver Multiplayer Sampler Disc (Germany) (En,De)",,3DO#347,
Panasonic REAL 3DO Interactive Multiplayer - Demonstration CD (USA),,3DO#348,
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (Japan),,3DO#349,
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (Japan) (Rev 1),,3DO#350,
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (USA) (ZAZ),,3DO#351,
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (USA) (ZBZ),,3DO#352,
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD for PAL System (Europe) (Rev 1),,3DO#353,
Panasonic REAL 3DO Interactive Multiplayer - Sampler III and 3DO Storage Manager (USA),,3DO#354,
Panasonic Special CD-ROM (Japan),,3DO#355,
"Panzer General (USA, Germany)",,3DO#356,
PaTaank (Japan),装甲元帅（日版）,3DO#357,
PaTaank (Korea),装甲元帅（韩国版）,3DO#358,
"PaTaank (USA, Europe)",装甲元帅（美版 欧版）,3DO#359,
"Pebble Beach Golf Links (USA, Canada) (Rev 1)",圆石滩滨海高尔夫球场（美版，加拿大版） （修正版 1）,3DO#360,
"Pebble Beach Golf Links (USA, Korea)",圆石滩滨海高尔夫球场（美版，韩版）,3DO#361,
Penthouse Interactive - Virtual Photo Shoot Vol. 1 (Japan),顶楼互动-虚拟摄影1（日版）,3DO#362,
"Perfect General, The (USA)",完美将军（美版）,3DO#363,
Perfect World - Combat in a Digital World (Japan),完美世界（日版）,3DO#364,
Perfect World - Combat in a Digital World (Japan) (Demo),完美世界（日版） （演示版）,3DO#365,
Peter Frankl - Puzzle no Tou (Japan),彼得·弗兰克 谜之塔（日版）,3DO#366,
PGA Tour 96 (Europe),美国职业高尔夫球巡回赛96（欧版）,3DO#367,
PGA Tour 96 (USA) (RE-1),美国职业高尔夫球巡回赛96（美版） (RE-1),3DO#368,
Phoenix 3 (Europe),凤凰3（欧版）,3DO#369,
Phoenix 3 (Europe) (Demo),凤凰3（欧版） （演示版）,3DO#370,
Phoenix 3 (USA),凤凰3（美版）,3DO#371,
Plumbers Don't Wear Ties (USA),水管工不打领带（美版）,3DO#372,
"PO'ed (USA, Europe)",波德（美版 欧版）,3DO#373,
Policenauts (Japan) (Disc 1),宇宙骑警（日版） （光碟 1）,3DO#374,
Policenauts (Japan) (Disc 2),宇宙骑警（日版） （光碟 2）,3DO#375,
Policenauts - Pilot Disk (Japan),宇宙骑警 Pilot Disk（日版）,3DO#376,
Powers Kingdom (Europe),力量王国（欧版）,3DO#377,
Powers Kingdom (Japan),力量王国（日版）,3DO#378,
Powerslide (USA) (Unl),甩尾（美版） （非官方版）,3DO#379,
Pretty Soldier SailorMoon S (Japan),美少女战士S（日版）,3DO#380,
Pretty Soldier SailorMoon S (Japan) (Demo),美少女战士S（日版） （演示版）,3DO#381,
"Primal Rage (USA, Europe)",原始之怒（美版 欧版）,3DO#382,
Princess Maker 2 (Japan),美少女梦工厂2（日版）,3DO#383,
Pro Stadium (Japan),专业运动场（日版）,3DO#384,
Pro Yakyuu Virtual Stadium - Professional Baseball (Japan),专业棒球虚拟运动场（日版）,3DO#385,
Pro Yakyuu Virtual Stadium - Professional Baseball (Japan) (Demo),专业棒球虚拟运动场（日版） （演示版）,3DO#386,
Psychic Detective (USA) (Disc 1),通灵侦探（美版） （光碟 1）,3DO#387,
Psychic Detective (USA) (Disc 2),通灵侦探（美版） （光碟 2）,3DO#388,
Psychic Detective (USA) (Disc 3),通灵侦探（美版） （光碟 3）,3DO#389,
Puppet Tale (Japan),木偶故事（日版）,3DO#390,
Putt-Putt Goes to the Moon (USA),,3DO#391,
"Putt-Putt Joins the Parade (Japan) (En,Ja)","Putt Putt加入游行队伍（日版） (En,Ja)",3DO#392,
Putt-Putt Joins the Parade (USA),Putt Putt加入游行队伍（美版）,3DO#393,
Putt-Putt Joins the Parade (USA) (Alt),Putt Putt加入游行队伍（美版） (Alt),3DO#394,
"Putt-Putt's Fun Pack (Japan) (En,Ja)","putt putt趣味包（日版） (En,Ja)",3DO#395,
"Putt-Putt's Fun Pack (USA, Korea)",putt putt趣味包（美版，韩版）,3DO#396,
Puzzle Bobble (Japan),泡泡龙（日版）,3DO#397,
Puzzle Bobble (Japan) (Demo),泡泡龙（日版） （演示版）,3DO#398,
Pyramid Intruder (Japan),金字塔入侵者（日版）,3DO#399,
"Quarantine (USA) (En,Fr,De,Es) (RE)","隔离（美版） (En,Fr,De,Es) (RE)",3DO#400,
"Quarantine (USA) (En,Ja,Fr,De,Es) (RE2)","隔离（美版） (En,Ja,Fr,De,Es) (RE2)",3DO#401,
"Quarantine (USA, Japan) (En,Ja,Fr,De,Es)","隔离(USA, Japan) (En,Ja,Fr,De,Es)",3DO#402,
Quarterback Attack (USA),,3DO#403,
Real Pinball (Canada),真实弹珠台（加拿大版）,3DO#404,
Real Pinball (Europe),真实弹珠台（欧版）,3DO#405,
Real Pinball (USA),真实弹珠台（美版）,3DO#406,
Return Fire (Japan) (Demo),救援炮火（日版） （演示版）,3DO#407,
"Return Fire (Japan, Europe) (En,Ja,Fr,De,Es,It,Pt,Ko,Ru,Ar)","救援炮火（日版，欧版） (En,Ja,Fr,De,Es,It,Pt,Ko,Ru,Ar)",3DO#408,
Return Fire (USA),救援炮火（美版）,3DO#409,
"Return Fire (USA, Europe)",救援炮火（美版 欧版）,3DO#410,
Return Fire - Maps O' Death (Europe),救援炮火 死亡地图（欧版）,3DO#411,
Return Fire - Maps O' Death (USA),救援炮火 死亡地图（美版）,3DO#412,
Rise of the Robots (Europe),机器人崛起（欧版）,3DO#413,
Rise of the Robots (USA),机器人崛起（美版）,3DO#414,
Road & Track Presents - OverDrivin' (Japan),极品飞车（日版）,3DO#415,
Road & Track Presents - OverDrivin' (Japan) (Demo),极品飞车（日版） （演示版）,3DO#416,
Road & Track Presents - The Need for Speed (Korea),极品飞车（韩国版）,3DO#417,
"Road & Track Presents - The Need for Speed (USA, Europe)",极品飞车（美版 欧版）,3DO#418,
Road Rash (Europe),暴力摩托（欧版）,3DO#419,
Road Rash (Europe) (Rev 1),暴力摩托（欧版） （修正版 1）,3DO#420,
Road Rash (Japan),暴力摩托（日版）,3DO#421,
Road Rash (Japan) (Demo),暴力摩托（日版） （演示版）,3DO#422,
Road Rash (USA),暴力摩托（美版）,3DO#423,
Robinson's Requiem (USA),鲁滨孙的安魂曲（美版）,3DO#424,
Royal Pro Wrestling - Jikkyou Live!! (Japan),皇家职业摔跤（日版）,3DO#425,
"Samurai Shodown (Japan) (En,Ja)","侍魂（日版） (En,Ja)",3DO#426,
"Samurai Shodown (USA, Europe)",侍魂（美版 欧版）,3DO#427,
"San Diego Zoo Presents... The Animals!, The (USA)",,3DO#428,
Sangokushi IV (Japan),三国志 4（日版）,3DO#429,
Scramble Cobra (Europe),眼镜蛇紧急起飞（欧版）,3DO#430,
Scramble Cobra (Japan),眼镜蛇紧急起飞（日版）,3DO#431,
Scramble Cobra (Japan) (Demo),眼镜蛇紧急起飞（日版） （演示版）,3DO#432,
Scramble Cobra (USA),眼镜蛇紧急起飞（美版）,3DO#433,
Seal of the Pharaoh (USA),法老的封印（美版）,3DO#434,
Secre Fuumin no Omochabako (Japan),性生活的玩具箱（日版）,3DO#435,
Seimei Handan (Japan),姓名判断（日版）,3DO#436,
Sento Monogatari - Sono I (Japan),澡堂物语（日版）,3DO#437,
Sesame Street - Numbers (Japan),芝麻街（日版）,3DO#438,
Sesame Street - Numbers (USA),芝麻街（美版）,3DO#439,
Sewer Shark (USA),下水道鲨鱼（美版）,3DO#440,
Sex (USA),性（美版）,3DO#441,
SHADOW - War of Succession (USA),暗战继承权（美版）,3DO#442,
SHADOW Warriors (Japan),暗影战士（日版）,3DO#443,
Shanghai - Banri no Choujou - The Great Wall (Japan) (Rev 1),上海 万里长城（日版） （修正版 1）,3DO#444,
Shanghai - Triple-Threat (USA),上海 三重威胁（美版）,3DO#445,
Shanghai - Triple-Threat (USA) (3DO Action Pak),上海 三重威胁（美版） (3DO Action Pak),3DO#446,
Shelley Duvall's It's a Bird's Life (USA),雪莱鸟（美版）,3DO#447,
Shock Wave (Europe),冲击波（欧版）,3DO#448,
Shock Wave (Japan),冲击波（日版）,3DO#449,
Shock Wave (Japan) (Demo),冲击波（日版） （演示版）,3DO#450,
Shock Wave (Korea),冲击波（韩国版）,3DO#451,
Shock Wave (USA) (RE1),冲击波（美版） (RE1),3DO#452,
Shock Wave (USA) (RE2),冲击波（美版） (RE2),3DO#453,
Shock Wave - Operation JumpGate (Japan),冲击波（日版）,3DO#454,
Shock Wave - Operation JumpGate (Japan) (Demo),冲击波（日版） （演示版）,3DO#455,
"Shock Wave - Operation JumpGate (USA, Europe)",冲击波（美版 欧版）,3DO#456,
Shockwave 2 - Beyond the Gate (Europe) (Disc 1),冲击波2（欧版） （光碟 1）,3DO#457,
Shockwave 2 - Beyond the Gate (Europe) (Disc 2),冲击波2（欧版） （光碟 2）,3DO#458,
Shockwave 2 - Beyond the Gate (USA) (Disc 01),冲击波2（美版） (Disc 01),3DO#459,
Shockwave 2 - Beyond the Gate (USA) (Disc 02),冲击波2（美版） (Disc 02),3DO#460,
Short Warp - Warp's Short Game Collection (Japan),小游戏集合（日版）,3DO#461,
Sid Meier's C.P.U. Bach (USA),希德·梅尔的C.P.U.巴赫（美版）,3DO#462,
"Slam 'n Jam '95 (Japan, Korea)",詹姆士灌篮95（日版，韩版）,3DO#463,
Slam 'n Jam '95 (USA) (Alt),詹姆士灌篮95（美版） (Alt),3DO#464,
"Slam 'N Jam '95 (USA, Europe)",詹姆士灌篮95（美版 欧版）,3DO#465,
"Slam 'n Jam '95 (USA, Europe)_2",詹姆士灌篮95（美版 欧版）_2,3DO#466,
Slayer (Europe),屠宰者（欧版）,3DO#467,
Slayer (USA),屠宰者（美版）,3DO#468,
Slayer (USA) (3DO Action Pak),屠宰者（美版） (3DO Action Pak),3DO#469,
Slopestyle - An Interactive Learning Cube (USA),交互式学习立方体（美版）,3DO#470,
SnowJob Starring Tracy Scoggins (Europe) (Disc 1),,3DO#471,
SnowJob Starring Tracy Scoggins (Europe) (Disc 2),,3DO#472,
SnowJob Starring Tracy Scoggins (USA) (Disc 1),,3DO#473,
SnowJob Starring Tracy Scoggins (USA) (Disc 2),,3DO#474,
Soccer Kid (Europe),足球小子（欧版）,3DO#475,
Soccer Kid (USA),足球小子（美版）,3DO#476,
Sotsugyou - Graduation - Final (Japan),卒業　-FINAL-（日版）,3DO#477,
Sotsugyou - Graduation - Final (Japan) (Demo),卒業　-FINAL-（日版） （演示版）,3DO#478,
Sotsugyou II Special - Neo Generation (Japan),卒業2（日版）,3DO#479,
Space Ace (Europe) (Demo),太空王牌（欧版） （演示版）,3DO#480,
Space Ace (USA),太空王牌（美版）,3DO#481,
Space Ace (USA) (RE-1),太空王牌（美版） (RE-1),3DO#482,
Space Hulk - Vengeance of the Blood Angels (Europe),太空战舰（欧版）,3DO#483,
Space Hulk - Vengeance of the Blood Angels (USA),太空战舰（美版）,3DO#484,
Space Pirates (USA),太空海盗（美版）,3DO#485,
Space Shuttle (USA),航天飞机（美版）,3DO#486,
Star Control II (USA),行星控制2（美版）,3DO#487,
Star Control II - The Ur-Quan Masters (Japan),行星控制2（日版）,3DO#488,
Star Fighter (Europe) (Demo),星际战士（欧版） （演示版）,3DO#489,
"Star Fighter (USA, Europe)",星际战士（美版 欧版）,3DO#490,
Star Wars - Rebel Assault (Japan),星球大战 义军进攻（日版）,3DO#491,
"Star Wars - Rebel Assault (USA, Europe)",星球大战 义军进攻（美版 欧版）,3DO#492,
Starblade (Canada),星际之刃（加拿大版）,3DO#493,
"Starblade (Europe, Germany)",星际之刃（欧版，德语版）,3DO#494,
Starblade (Japan),星际之刃（日版）,3DO#495,
Starblade (Japan) (Demo),星际之刃（日版） （演示版）,3DO#496,
"Starblade (USA, Korea)",星际之刃（美版，韩版）,3DO#497,
Stellar 7 - Draxon's Revenge (Japan),史黛拉7～德拉克森的逆袭～（日版）,3DO#498,
Stellar 7 - Draxon's Revenge (USA),史黛拉7～德拉克森的逆袭～（美版）,3DO#499,
Storage Manager - Memory Kanri (Japan),存储管理（日版）,3DO#500,
Strahl (Japan),光束（日版）,3DO#501,
Strahl (USA),光束（美版）,3DO#502,
Striker - World Cup Special (Europe),世界杯 特别版（欧版）,3DO#503,
"Super Model, The - Gail McKenna (Japan)",,3DO#504,
Super Nova - Battery Navi (Japan),,3DO#505,
Super Real Mahjong P.V (Japan),超真实麻将P.V（日版）,3DO#506,
Super Real Mahjong PIV + Aishou Shindan (Japan),超真实麻将PIV + 相性诊所（日版）,3DO#507,
Super Street Fighter II Turbo (Europe),街头霸王2 加速版（欧版）,3DO#508,
Super Street Fighter II Turbo (Europe) (Demo) (3DO Magazine - Issue 10),街头霸王2 加速版（欧版） （演示版） (3DO Magazine - Issue 10),3DO#509,
Super Street Fighter II Turbo (Germany),街头霸王2 加速版（德国版）,3DO#510,
Super Street Fighter II Turbo (USA),街头霸王2 加速版（美版）,3DO#511,
Super Street Fighter II Turbo (USA) (RE2),街头霸王2 加速版（美版） (RE2),3DO#512,
"Super Street Fighter II Turbo (USA, Canada) (RE1)",街头霸王2 加速版（美版，加拿大版） (RE1),3DO#513,
Super Street Fighter II X - Grand Master Challenge (Japan),超级街霸2X 大师挑战赛（日版）,3DO#514,
"Super Street Fighter II X - Grand Master Challenge (Japan, Europe) (Demo)",超级街霸2X 大师挑战赛（日版，欧版） （演示版）,3DO#515,
Super Wing Commander (Europe),银河飞将（欧版）,3DO#516,
Super Wing Commander (Japan),银河飞将（日版）,3DO#517,
Super Wing Commander (Korea),银河飞将（韩国版）,3DO#518,
Super Wing Commander (USA),银河飞将（美版）,3DO#519,
SuperModels Go Wild (USA),超级模特 野外（美版）,3DO#520,
"Supreme Warrior (Japan) (Ja,Zh) (Disc 1) (Fire & Earth)","英雄（日版） (Ja,Zh) （光碟 1） (Fire & Earth)",3DO#521,
"Supreme Warrior (Japan) (Ja,Zh) (Disc 2) (Wind & Fang Tu)","英雄（日版） (Ja,Zh) （光碟 2） (Wind & Fang Tu)",3DO#522,
Supreme Warrior (USA) (Disc 1) (Fire & Earth),英雄（美版） （光碟 1） (Fire & Earth),3DO#523,
Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu),英雄（美版） （光碟 2） (Wind & Fang Tu),3DO#524,
Sword & Sorcery (Japan),剑与魔法（日版）,3DO#525,
Sword & Sorcery (Japan) (Demo),剑与魔法（日版） （演示版）,3DO#526,
Syndicate (Europe),暴力辛迪加（欧版）,3DO#527,
Syndicate (Europe) (Demo),暴力辛迪加（欧版） （演示版）,3DO#528,
Syndicate (Japan),暴力辛迪加（日版）,3DO#529,
Syndicate (USA),暴力辛迪加（美版）,3DO#530,
System Catalog - Kigyou-muke System no Goannai (Japan),,3DO#531,
T&E VR Golf - Devil's Course (Japan),VR高尔夫 死亡谷国家公园（日版）,3DO#532,
T&E VR Golf - Masters - Harukanaru Augusta 3 (Japan),VR高尔夫 Masters～遥远的苍星3～（日版）,3DO#533,
T&E VR Golf - Masters - Harukanaru Augusta 3 (Japan) (Demo),VR高尔夫 Masters～遥远的苍星3～（日版） （演示版）,3DO#534,
T&E VR Golf - Pebble Beach no Hatou (Japan),VR高尔夫 圆石滩球场（日版）,3DO#535,
T&E VR Golf - Waialae no Kiseki (Japan),VR高尔夫 瓦乐奇迹（日版）,3DO#536,
Taiketsu Rumiizu! (Japan),一场对决吧!（日版）,3DO#537,
Takeru (Japan) (Rev 1),武（日版） （修正版 1）,3DO#538,
Tanjou - Debut - Pure (Japan) (Rev A),诞生～Debut～Pure（日版） （修正版 A）,3DO#539,
Tarot Uranai (Japan),塔罗牌占卜（日版）,3DO#540,
Tetsujin (Japan),铁人（日版）,3DO#541,
Tetsujin Returns (Japan),铁人 回归（日版）,3DO#542,
Theatre Wars - Goraku no Dendou (Japan),娱乐的殿堂（日版）,3DO#543,
Theme Park (Europe) (Demo),主题公园（欧版） （演示版）,3DO#544,
"Theme Park (Europe) (En,Fr)","主题公园（欧版） (En,Fr)",3DO#545,
Theme Park (Germany),主题公园（德国版）,3DO#546,
Theme Park (Japan),主题公园（日版）,3DO#547,
Theme Park (Japan) (Demo),主题公园（日版） （演示版）,3DO#548,
Theme Park (USA),主题公园（美版）,3DO#549,
Toki o Koeta Tegami (Japan),超越时空的信（日版）,3DO#550,
Tokimeki Mahjong Paradise Special - Koi no Tenpai Beat (Japan),心跳麻雀（日版）,3DO#551,
ToonTime ...In the Classroom (USA),教室里的时间（美版）,3DO#552,
Total Eclipse (Europe),心之全蚀（欧版）,3DO#553,
Total Eclipse (Europe) (DFJN5015ZAZ),心之全蚀（欧版） (DFJN5015ZAZ),3DO#554,
Total Eclipse (Japan),心之全蚀（日版）,3DO#555,
Total Eclipse (Korea),心之全蚀（韩国版）,3DO#556,
Total Eclipse (USA),心之全蚀（美版）,3DO#557,
"Total Eclipse (USA, Europe)",心之全蚀（美版 欧版）,3DO#558,
Totsugeki Karakuri! Megadas!! (Japan),突击机关（日版）,3DO#559,
Totsugeki Karakuri! Megadas!! (Japan) (Demo),突击机关（日版） （演示版）,3DO#560,
Touhaiden Akagi (Japan),斗牌传说（日版）,3DO#561,
"Tower, The (Japan)",高楼（日版）,3DO#562,
Toyopet Outdoor World (Japan),,3DO#563,
Toyopet RV Paddock (Japan),,3DO#564,
Tozasareta Yakata (Japan),闭馆（日版）,3DO#565,
"Trip'd (USA, Europe)",恶魔方块（美版 欧版）,3DO#566,
True Golf Classics - Pebble Beach Golf Links (Europe),高尔夫经典 圆石滩高尔夫林克斯球场（欧版）,3DO#567,
True Golf Classics - Waialae Country Club (Germany),高尔夫经典 乡村俱乐部（德国版）,3DO#568,
Twinkle Knights (Japan),闪耀骑士（日版）,3DO#569,
Twisted (Japan),扭曲（日版）,3DO#570,
Twisted - The Game Show (Europe),扭曲-游戏秀（欧版）,3DO#571,
Twisted - The Game Show (USA),扭曲-游戏秀（美版）,3DO#572,
Twisted - The Game Show (USA) (Alt),扭曲-游戏秀（美版） (Alt),3DO#573,
Uchuu Seibutsu Flopon-kun (Japan),宇宙生物:浮若风君（日版）,3DO#574,
Ultraman Powered (Japan),超人力霸王（日版）,3DO#575,
V Goal Soccer '96 (Japan),胜利足球96（日版）,3DO#576,
V Goal Soccer '96 (Japan) (Demo),胜利足球96（日版） （演示版）,3DO#577,
Virtual Cameraman Part 1 - Naomi Sawada & Anna Juri (Japan),虚拟摄影师1（日版）,3DO#578,
Virtual Cameraman Part 2 - Natsumi Kawai & Kimi Tachihara (Japan),虚拟摄影师2（日版）,3DO#579,
Virtual Cameraman Part 3 - Yumika Sugimoto (Japan),,3DO#580,
Virtual Cameraman Part 4 - Shiori Fujitani (Japan),,3DO#581,
Virtual Cameraman Part 5 - Yuri Andou (Japan),,3DO#582,
"Virtual Horror - Norowareta Yakata (Japan) (En,Ja)","虚拟恐惧 被诅咒的房子（日版） (En,Ja)",3DO#583,
Virtual Puppet Reika (Japan),虚拟木偶瑞卡（日版）,3DO#584,
Virtual Quest - Pharaoh no Fuuin (Japan),法老的封印（日版）,3DO#585,
Virtual Vivid (USA),虚拟女孩（美版）,3DO#586,
Virtual Vivid (USA) (RE-1),虚拟女孩（美版） (RE-1),3DO#587,
"Virtuoso (Europe) (En,Fr,De)","神枪手（欧版） (En,Fr,De)",3DO#588,
Virtuoso (Japan),神枪手（日版）,3DO#589,
Virtuoso (USA),神枪手（美版）,3DO#590,
VR Stalker (Europe) (Improved Version),VR潜行者（欧版） (Improved Version),3DO#591,
"VR Stalker (USA, Korea)",VR潜行者（美版，韩版）,3DO#592,
"Waialae Country Club (USA, Canada)",维艾勒伊乡村俱乐部（美版，加拿大版）,3DO#593,
Warner Music Group (USA),华纳音乐集团（美版）,3DO#594,
Way of the Warrior (Japan),战士之路（日版）,3DO#595,
Way of the Warrior (USA),战士之路（美版）,3DO#596,
We Got It (Europe),我们懂了（欧版）,3DO#597,
Who Shot Johnny Rock (USA),,3DO#598,
Wicked 18 (USA),高尔夫经典：Wicked 18（美版）,3DO#599,
Wing Commander III - Heart of the Tiger (Germany) (Disc 1),银河飞将3:猛虎之心（德国版） （光碟 1）,3DO#600,
Wing Commander III - Heart of the Tiger (Germany) (Disc 2),银河飞将3:猛虎之心（德国版） （光碟 2）,3DO#601,
Wing Commander III - Heart of the Tiger (Germany) (Disc 3),银河飞将3:猛虎之心（德国版） （光碟 3）,3DO#602,
Wing Commander III - Heart of the Tiger (Germany) (Disc 4),银河飞将3:猛虎之心（德国版） （光碟 4）,3DO#603,
Wing Commander III - Heart of the Tiger (USA) (Disc 1),银河飞将3:猛虎之心（美版） （光碟 1）,3DO#604,
Wing Commander III - Heart of the Tiger (USA) (Disc 2),银河飞将3:猛虎之心（美版） （光碟 2）,3DO#605,
"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 1)",银河飞将3:猛虎之心（美版 欧版） （光碟 1）,3DO#606,
"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 2)",银河飞将3:猛虎之心（美版 欧版） （光碟 2）,3DO#607,
"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 3)",银河飞将3:猛虎之心（美版 欧版） （光碟 3）,3DO#608,
"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 4)",银河飞将3:猛虎之心（美版 欧版） （光碟 4）,3DO#609,
Winning Post (Japan),赛马大亨（日版）,3DO#610,
Wolfenstein 3D (Europe),德军总部3D（欧版）,3DO#611,
Wolfenstein 3D (Japan),德军总部3D（日版）,3DO#612,
Wolfenstein 3D (USA),德军总部3D（美版）,3DO#613,
Woody Woodpecker and Friends - Volume One (USA) (RE-1),啄木鸟伍迪和朋友们1（美版） (RE-1),3DO#614,
Woody Woodpecker and Friends - Volume Three (USA),啄木鸟伍迪和朋友们3（美版）,3DO#615,
Woody Woodpecker and Friends - Volume Two (USA),啄木鸟伍迪和朋友们2（美版）,3DO#616,
World Cup Golf - Hyatt Dorado Beach (Europe),高尔夫世界杯 凯悦多拉多海滩（欧版）,3DO#617,
"World Cup Golf - Hyatt Dorado Beach (USA, Europe)",高尔夫世界杯 凯悦多拉多海滩（美版 欧版）,3DO#618,
World Cup Special (Japan),世界杯 特别版（日版）,3DO#619,
WorldCup Super Stadium (Japan),世界杯 超级运动场（日版）,3DO#620,
"Yakyuuken Special, The (Japan)",野球拳SP（日版）,3DO#621,
Yamada Kamachi Bijutsukan - Kamachi's Museum (Japan),山田かまち美術館（日版）,3DO#622,
Yamamura Misa Suspense - Kyoto Kurama Sansou Satsujin Jiken (Japan) (Disc 1),山村美紗サスペンス 京都鞍馬山荘殺人事件（日版） （光碟 1）,3DO#623,
Yamamura Misa Suspense - Kyoto Kurama Sansou Satsujin Jiken (Japan) (Disc 2),山村美紗サスペンス 京都鞍馬山荘殺人事件（日版） （光碟 2）,3DO#624,
Yu Yu Hakusho (Japan),幽游白书（日版）,3DO#625,
Yu Yu Hakusho (Japan) (Demo),幽游白书（日版） （演示版）,3DO#626,
Yuujou Densetsu - The Doraemons (Japan),友情传说-哆啦A梦（日版）,3DO#627,
Yuujou Densetsu - The Doraemons (Japan) (Demo),友情传说-哆啦A梦（日版） （演示版）,3DO#628,
"Zhadnost - The People's Party (USA, Europe)",Zhadnost:人民党（美版 欧版）,3DO#629,
