english_name,chinese_name,source_id,extra_json
Bomberman Hero - Mirian Oujo o Sukue! (Japan),炸弹人英雄 （日版）,N64#91,
Bottom of the 9th (USA),绝境棒球 （美版）,N64#92,
Brunswick Circuit Pro Bowling (USA),布伦瑞克职业保龄球巡回赛 （美版）,N64#93,
"Buck Bumble (Europe) (En,Fr,De,Es,It)","巴克大黄蜂 （欧版） (En,Fr,De,Es,It)",N64#94,
Buck Bumble (Japan),巴克大黄蜂 （日版）,N64#95,
Buck Bumble (USA),巴克大黄蜂 （美版）,N64#96,
"Bug's Life, A (Europe)",虫虫特工队 （欧版）,N64#97,
"Bug's Life, A (France)",虫虫特工队 （法国版）,N64#98,
"Bug's Life, A (Germany)",虫虫特工队 （德国版）,N64#99,
"Bug's Life, A (Italy)",虫虫特工队 （意大利版）,N64#100,
"Bug's Life, A (USA)",虫虫特工队 （美版）,N64#101,
Bust-A-Move '99 (USA),泡泡龙 '99 （美版）,N64#102,
Bust-A-Move 2 - Arcade Edition (Europe),泡泡龙2-街机版 （欧版）,N64#103,
Bust-A-Move 2 - Arcade Edition (USA),泡泡龙2-街机版 （美版）,N64#104,
Bust-A-Move 3 DX (Europe),泡泡龙3 DX （欧版）,N64#105,
California Speed (Europe) (Proto),加州赛车 （欧版） (Proto),N64#106,
California Speed (USA),加州赛车 （美版）,N64#107,
"Carmageddon 64 (Europe) (En,Fr,De,Es)","恶煞车手64 （欧版） (En,Fr,De,Es)",N64#108,
"Carmageddon 64 (Europe) (En,Fr,Es,It)","恶煞车手64 （欧版） (En,Fr,Es,It)",N64#109,
Carmageddon 64 (USA),恶煞车手64 （美版）,N64#110,
"Castlevania (Europe) (En,Fr,De)","恶魔城默示录 （欧版） (En,Fr,De)",N64#111,
Castlevania (USA),恶魔城默示录 （美版）,N64#112,
Castlevania (USA) (Rev 1),恶魔城默示录 （美版） (Rev 1),N64#113,
Castlevania (USA) (Rev 2),恶魔城默示录 （美版） (Rev 2),N64#114,
"Castlevania - Legacy of Darkness (Europe) (En,Fr,De)","恶魔城默示录 - 黑暗遗产 （欧版） (En,Fr,De)",N64#115,
Castlevania - Legacy of Darkness (USA),恶魔城默示录 - 黑暗遗产 （美版）,N64#116,
Centre Court Tennis (Europe),中心球场网球赛 （欧版）,N64#117,
Chameleon Twist (Europe),变色龙 （欧版）,N64#118,
