system,game_name,ch_name,id
3do,Naoko to Hide-bou - Sansuu no Tensai 2 - Hayasa no Bunshoudai Tsuukasan Part I (Japan),算数の天才２　速さの文章題・通過算パートⅠ（日版）,3DO#309
3do,National-Panasonic Collection (Japan),,3DO#310
3do,Nemurenu Yoru no Chiisana Ohanashi (Japan),不眠之夜的小故事（日版）,3DO#311
3do,NeuroDancer - Journey into the Neuronet! (USA),神经舞者-神经网络之旅！（美版）,3DO#312
3do,New How's 1 - Front How's ('94.9.1 Version 1.0) (Japan) (Rev A),,3DO#313
3do,NFL Madden Football (Japan),NFL疯狂橄榄球（日版）,3DO#314
3do,Nice Body - For Professional Use (Japan),泳衣写真（日版）,3DO#315
3do,Night Trap (Japan) (Disc 1),午夜陷阱（日版） （光碟 1）,3DO#316
3do,Night Trap (Japan) (Disc 2),午夜陷阱（日版） （光碟 2）,3DO#317
3do,Night Trap (USA) (Disc 1),午夜陷阱（美版） （光碟 1）,3DO#318
3do,Night Trap (USA) (Disc 2),午夜陷阱（美版） （光碟 2）,3DO#319
3do,Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo Nanki Shirahama Renzoku Satsujin Jiken (Japan) (Disc 1),西村京太郎旅行悬疑:凶恶的季节东京南纪白滨连续杀人事件（日版） （光碟 1）,3DO#320
3do,Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo Nanki Shirahama Renzoku Satsujin Jiken (Japan) (Disc 2),西村京太郎旅行悬疑:凶恶的季节东京南纪白滨连续杀人事件（日版） （光碟 2）,3DO#321
3do,Nobunaga no Yabou - Haouden (Japan),信长之野望霸王传（日版）,3DO#322
3do,Nontan to Issho - Hoshi no Okurimono (Japan),诺坦的挑战-星之赠礼（日版）,3DO#323
3do,Nontan to Issho - Nohara de Asobo (Japan),诺坦的挑战-在野地里玩儿（日版）,3DO#324
3do,Nova-Storm (Japan),诺瓦风暴（日版）,3DO#325
3do,Novastorm (USA),诺瓦风暴（美版）,3DO#326
3do,Oceans Below (Japan),海洋以下（日版）,3DO#327
3do,Oceans Below (USA),海洋以下（美版）,3DO#328
3do,Off-World Interceptor (Japan),外星战车（日版）,3DO#329
3do,Off-World Interceptor (Korea),外星战车（韩国版）,3DO#330
3do,"Off-World Interceptor (USA, Europe)",外星战车（美版 欧版）,3DO#331
3do,Ogura Hyakunin Isshu (Japan),百人一首（日版）,3DO#332
3do,Oilman (Japan),,3DO#333
3do,Olympic Games (Europe) (Demo),奥林匹克运动会（欧版） （演示版）,3DO#334
3do,"Olympic Soccer (USA) (En,Fr,De,Es,It)","奥林匹克足球（美版） (En,Fr,De,Es,It)",3DO#335
3do,Olympic Summer Games (USA),夏季奥林匹克运动会（美版）,3DO#336
3do,Onee-san to Issho! Janken Paradise (Japan),和姐姐一起 剪刀石头布乐园（日版）,3DO#337
3do,Onee-san to Issho! Kisekae Paradise (Japan),和姐姐一起 换装天堂（日版）,3DO#338
3do,OnSide Soccer (USA) (Unl),同侧足球（美版） （非官方版）,3DO#339
3do,Oukoku no Grand Chef (Japan),王国之厨师（日版）,3DO#340
3do,Out of This World (USA),逃离异世界（美版）,3DO#341
3do,Out of This World (USA) (3DO Maniac Pack) (RE),逃离异世界（美版） (3DO Maniac Pack) (RE),3DO#342
3do,Outer World (Japan),逃离异世界（日版）,3DO#343
3do,Oyaji Hunter Mahjong (Japan),爆烈猎人 麻将（日版）,3DO#344
3do,Paddock Note '95 (Japan),围场注释'95（日版）,3DO#345
3do,Paddock Note '95 (Japan) (Rev 1),围场注释'95（日版） （修正版 1）,3DO#346
3do,"Panasonic 3DO Interaktiver Multiplayer Sampler Disc (Germany) (En,De)",,3DO#347
3do,Panasonic REAL 3DO Interactive Multiplayer - Demonstration CD (USA),,3DO#348
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (Japan),,3DO#349
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (Japan) (Rev 1),,3DO#350
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (USA) (ZAZ),,3DO#351
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (USA) (ZBZ),,3DO#352
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler CD for PAL System (Europe) (Rev 1),,3DO#353
3do,Panasonic REAL 3DO Interactive Multiplayer - Sampler III and 3DO Storage Manager (USA),,3DO#354
3do,Panasonic Special CD-ROM (Japan),,3DO#355
3do,"Panzer General (USA, Germany)",,3DO#356
3do,PaTaank (Japan),装甲元帅（日版）,3DO#357
3do,PaTaank (Korea),装甲元帅（韩国版）,3DO#358
3do,"PaTaank (USA, Europe)",装甲元帅（美版 欧版）,3DO#359
3do,"Pebble Beach Golf Links (USA, Canada) (Rev 1)",圆石滩滨海高尔夫球场（美版，加拿大版） （修正版 1）,3DO#360
3do,"Pebble Beach Golf Links (USA, Korea)",圆石滩滨海高尔夫球场（美版，韩版）,3DO#361
3do,Penthouse Interactive - Virtual Photo Shoot Vol. 1 (Japan),顶楼互动-虚拟摄影1（日版）,3DO#362
3do,"Perfect General, The (USA)",完美将军（美版）,3DO#363
3do,Perfect World - Combat in a Digital World (Japan),完美世界（日版）,3DO#364
3do,Perfect World - Combat in a Digital World (Japan) (Demo),完美世界（日版） （演示版）,3DO#365
3do,Peter Frankl - Puzzle no Tou (Japan),彼得·弗兰克 谜之塔（日版）,3DO#366
3do,PGA Tour 96 (Europe),美国职业高尔夫球巡回赛96（欧版）,3DO#367
3do,PGA Tour 96 (USA) (RE-1),美国职业高尔夫球巡回赛96（美版） (RE-1),3DO#368
3do,Phoenix 3 (Europe),凤凰3（欧版）,3DO#369
3do,Phoenix 3 (Europe) (Demo),凤凰3（欧版） （演示版）,3DO#370
3do,Phoenix 3 (USA),凤凰3（美版）,3DO#371
3do,Plumbers Don't Wear Ties (USA),水管工不打领带（美版）,3DO#372
3do,"PO'ed (USA, Europe)",波德（美版 欧版）,3DO#373
3do,Policenauts (Japan) (Disc 1),宇宙骑警（日版） （光碟 1）,3DO#374
3do,Policenauts (Japan) (Disc 2),宇宙骑警（日版） （光碟 2）,3DO#375
3do,Policenauts - Pilot Disk (Japan),宇宙骑警 Pilot Disk（日版）,3DO#376
3do,Powers Kingdom (Europe),力量王国（欧版）,3DO#377
3do,Powers Kingdom (Japan),力量王国（日版）,3DO#378
3do,Powerslide (USA) (Unl),甩尾（美版） （非官方版）,3DO#379
3do,Pretty Soldier SailorMoon S (Japan),美少女战士S（日版）,3DO#380
3do,Pretty Soldier SailorMoon S (Japan) (Demo),美少女战士S（日版） （演示版）,3DO#381
3do,"Primal Rage (USA, Europe)",原始之怒（美版 欧版）,3DO#382
3do,Princess Maker 2 (Japan),美少女梦工厂2（日版）,3DO#383
3do,Pro Stadium (Japan),专业运动场（日版）,3DO#384
3do,Pro Yakyuu Virtual Stadium - Professional Baseball (Japan),专业棒球虚拟运动场（日版）,3DO#385
3do,Pro Yakyuu Virtual Stadium - Professional Baseball (Japan) (Demo),专业棒球虚拟运动场（日版） （演示版）,3DO#386
3do,Psychic Detective (USA) (Disc 1),通灵侦探（美版） （光碟 1）,3DO#387
3do,Psychic Detective (USA) (Disc 2),通灵侦探（美版） （光碟 2）,3DO#388
3do,Psychic Detective (USA) (Disc 3),通灵侦探（美版） （光碟 3）,3DO#389
3do,Puppet Tale (Japan),木偶故事（日版）,3DO#390
3do,Putt-Putt Goes to the Moon (USA),,3DO#391
3do,"Putt-Putt Joins the Parade (Japan) (En,Ja)","Putt Putt加入游行队伍（日版） (En,Ja)",3DO#392
3do,Putt-Putt Joins the Parade (USA),Putt Putt加入游行队伍（美版）,3DO#393
3do,Putt-Putt Joins the Parade (USA) (Alt),Putt Putt加入游行队伍（美版） (Alt),3DO#394
3do,"Putt-Putt's Fun Pack (Japan) (En,Ja)","putt putt趣味包（日版） (En,Ja)",3DO#395
3do,"Putt-Putt's Fun Pack (USA, Korea)",putt putt趣味包（美版，韩版）,3DO#396
3do,Puzzle Bobble (Japan),泡泡龙（日版）,3DO#397
3do,Puzzle Bobble (Japan) (Demo),泡泡龙（日版） （演示版）,3DO#398
3do,Pyramid Intruder (Japan),金字塔入侵者（日版）,3DO#399
3do,"Quarantine (USA) (En,Fr,De,Es) (RE)","隔离（美版） (En,Fr,De,Es) (RE)",3DO#400
3do,"Quarantine (USA) (En,Ja,Fr,De,Es) (RE2)","隔离（美版） (En,Ja,Fr,De,Es) (RE2)",3DO#401
3do,"Quarantine (USA, Japan) (En,Ja,Fr,De,Es)","隔离(USA, Japan) (En,Ja,Fr,De,Es)",3DO#402
3do,Quarterback Attack (USA),,3DO#403
3do,Real Pinball (Canada),真实弹珠台（加拿大版）,3DO#404
3do,Real Pinball (Europe),真实弹珠台（欧版）,3DO#405
3do,Real Pinball (USA),真实弹珠台（美版）,3DO#406
3do,Return Fire (Japan) (Demo),救援炮火（日版） （演示版）,3DO#407
3do,"Return Fire (Japan, Europe) (En,Ja,Fr,De,Es,It,Pt,Ko,Ru,Ar)","救援炮火（日版，欧版） (En,Ja,Fr,De,Es,It,Pt,Ko,Ru,Ar)",3DO#408
3do,Return Fire (USA),救援炮火（美版）,3DO#409
3do,"Return Fire (USA, Europe)",救援炮火（美版 欧版）,3DO#410
3do,Return Fire - Maps O' Death (Europe),救援炮火 死亡地图（欧版）,3DO#411
3do,Return Fire - Maps O' Death (USA),救援炮火 死亡地图（美版）,3DO#412
3do,Rise of the Robots (Europe),机器人崛起（欧版）,3DO#413
3do,Rise of the Robots (USA),机器人崛起（美版）,3DO#414
3do,Road & Track Presents - OverDrivin' (Japan),极品飞车（日版）,3DO#415
3do,Road & Track Presents - OverDrivin' (Japan) (Demo),极品飞车（日版） （演示版）,3DO#416
3do,Road & Track Presents - The Need for Speed (Korea),极品飞车（韩国版）,3DO#417
3do,"Road & Track Presents - The Need for Speed (USA, Europe)",极品飞车（美版 欧版）,3DO#418
3do,Road Rash (Europe),暴力摩托（欧版）,3DO#419
3do,Road Rash (Europe) (Rev 1),暴力摩托（欧版） （修正版 1）,3DO#420
3do,Road Rash (Japan),暴力摩托（日版）,3DO#421
3do,Road Rash (Japan) (Demo),暴力摩托（日版） （演示版）,3DO#422
3do,Road Rash (USA),暴力摩托（美版）,3DO#423
3do,Robinson's Requiem (USA),鲁滨孙的安魂曲（美版）,3DO#424
3do,Royal Pro Wrestling - Jikkyou Live!! (Japan),皇家职业摔跤（日版）,3DO#425
3do,"Samurai Shodown (Japan) (En,Ja)","侍魂（日版） (En,Ja)",3DO#426
3do,"Samurai Shodown (USA, Europe)",侍魂（美版 欧版）,3DO#427
3do,"San Diego Zoo Presents... The Animals!, The (USA)",,3DO#428
3do,Sangokushi IV (Japan),三国志 4（日版）,3DO#429
3do,Scramble Cobra (Europe),眼镜蛇紧急起飞（欧版）,3DO#430
3do,Scramble Cobra (Japan),眼镜蛇紧急起飞（日版）,3DO#431
3do,Scramble Cobra (Japan) (Demo),眼镜蛇紧急起飞（日版） （演示版）,3DO#432
3do,Scramble Cobra (USA),眼镜蛇紧急起飞（美版）,3DO#433
3do,Seal of the Pharaoh (USA),法老的封印（美版）,3DO#434
3do,Secre Fuumin no Omochabako (Japan),性生活的玩具箱（日版）,3DO#435
3do,Seimei Handan (Japan),姓名判断（日版）,3DO#436
3do,Sento Monogatari - Sono I (Japan),澡堂物语（日版）,3DO#437
3do,Sesame Street - Numbers (Japan),芝麻街（日版）,3DO#438
3do,Sesame Street - Numbers (USA),芝麻街（美版）,3DO#439
3do,Sewer Shark (USA),下水道鲨鱼（美版）,3DO#440
3do,Sex (USA),性（美版）,3DO#441
3do,SHADOW - War of Succession (USA),暗战继承权（美版）,3DO#442
3do,SHADOW Warriors (Japan),暗影战士（日版）,3DO#443
3do,Shanghai - Banri no Choujou - The Great Wall (Japan) (Rev 1),上海 万里长城（日版） （修正版 1）,3DO#444
3do,Shanghai - Triple-Threat (USA),上海 三重威胁（美版）,3DO#445
3do,Shanghai - Triple-Threat (USA) (3DO Action Pak),上海 三重威胁（美版） (3DO Action Pak),3DO#446
3do,Shelley Duvall's It's a Bird's Life (USA),雪莱鸟（美版）,3DO#447
3do,Shock Wave (Europe),冲击波（欧版）,3DO#448
3do,Shock Wave (Japan),冲击波（日版）,3DO#449
3do,Shock Wave (Japan) (Demo),冲击波（日版） （演示版）,3DO#450
3do,Shock Wave (Korea),冲击波（韩国版）,3DO#451
3do,Shock Wave (USA) (RE1),冲击波（美版） (RE1),3DO#452
3do,Shock Wave (USA) (RE2),冲击波（美版） (RE2),3DO#453
3do,Shock Wave - Operation JumpGate (Japan),冲击波（日版）,3DO#454
3do,Shock Wave - Operation JumpGate (Japan) (Demo),冲击波（日版） （演示版）,3DO#455
3do,"Shock Wave - Operation JumpGate (USA, Europe)",冲击波（美版 欧版）,3DO#456
3do,Shockwave 2 - Beyond the Gate (Europe) (Disc 1),冲击波2（欧版） （光碟 1）,3DO#457
3do,Shockwave 2 - Beyond the Gate (Europe) (Disc 2),冲击波2（欧版） （光碟 2）,3DO#458
3do,Shockwave 2 - Beyond the Gate (USA) (Disc 01),冲击波2（美版） (Disc 01),3DO#459
3do,Shockwave 2 - Beyond the Gate (USA) (Disc 02),冲击波2（美版） (Disc 02),3DO#460
3do,Short Warp - Warp's Short Game Collection (Japan),小游戏集合（日版）,3DO#461
3do,Sid Meier's C.P.U. Bach (USA),希德·梅尔的C.P.U.巴赫（美版）,3DO#462
3do,"Slam 'n Jam '95 (Japan, Korea)",詹姆士灌篮95（日版，韩版）,3DO#463
3do,Slam 'n Jam '95 (USA) (Alt),詹姆士灌篮95（美版） (Alt),3DO#464
3do,"Slam 'N Jam '95 (USA, Europe)",詹姆士灌篮95（美版 欧版）,3DO#465
3do,"Slam 'n Jam '95 (USA, Europe)_2",詹姆士灌篮95（美版 欧版）_2,3DO#466
3do,Slayer (Europe),屠宰者（欧版）,3DO#467
3do,Slayer (USA),屠宰者（美版）,3DO#468
3do,Slayer (USA) (3DO Action Pak),屠宰者（美版） (3DO Action Pak),3DO#469
3do,Slopestyle - An Interactive Learning Cube (USA),交互式学习立方体（美版）,3DO#470
3do,SnowJob Starring Tracy Scoggins (Europe) (Disc 1),,3DO#471
3do,SnowJob Starring Tracy Scoggins (Europe) (Disc 2),,3DO#472
3do,SnowJob Starring Tracy Scoggins (USA) (Disc 1),,3DO#473
3do,SnowJob Starring Tracy Scoggins (USA) (Disc 2),,3DO#474
3do,Soccer Kid (Europe),足球小子（欧版）,3DO#475
3do,Soccer Kid (USA),足球小子（美版）,3DO#476
3do,Sotsugyou - Graduation - Final (Japan),卒業　-FINAL-（日版）,3DO#477
3do,Sotsugyou - Graduation - Final (Japan) (Demo),卒業　-FINAL-（日版） （演示版）,3DO#478
3do,Sotsugyou II Special - Neo Generation (Japan),卒業2（日版）,3DO#479
3do,Space Ace (Europe) (Demo),太空王牌（欧版） （演示版）,3DO#480
3do,Space Ace (USA),太空王牌（美版）,3DO#481
3do,Space Ace (USA) (RE-1),太空王牌（美版） (RE-1),3DO#482
3do,Space Hulk - Vengeance of the Blood Angels (Europe),太空战舰（欧版）,3DO#483
3do,Space Hulk - Vengeance of the Blood Angels (USA),太空战舰（美版）,3DO#484
3do,Space Pirates (USA),太空海盗（美版）,3DO#485
3do,Space Shuttle (USA),航天飞机（美版）,3DO#486
3do,Star Control II (USA),行星控制2（美版）,3DO#487
3do,Star Control II - The Ur-Quan Masters (Japan),行星控制2（日版）,3DO#488
3do,Star Fighter (Europe) (Demo),星际战士（欧版） （演示版）,3DO#489
3do,"Star Fighter (USA, Europe)",星际战士（美版 欧版）,3DO#490
3do,Star Wars - Rebel Assault (Japan),星球大战 义军进攻（日版）,3DO#491
3do,"Star Wars - Rebel Assault (USA, Europe)",星球大战 义军进攻（美版 欧版）,3DO#492
3do,Starblade (Canada),星际之刃（加拿大版）,3DO#493
3do,"Starblade (Europe, Germany)",星际之刃（欧版，德语版）,3DO#494
3do,Starblade (Japan),星际之刃（日版）,3DO#495
3do,Starblade (Japan) (Demo),星际之刃（日版） （演示版）,3DO#496
3do,"Starblade (USA, Korea)",星际之刃（美版，韩版）,3DO#497
3do,Stellar 7 - Draxon's Revenge (Japan),史黛拉7～德拉克森的逆袭～（日版）,3DO#498
3do,Stellar 7 - Draxon's Revenge (USA),史黛拉7～德拉克森的逆袭～（美版）,3DO#499
3do,Storage Manager - Memory Kanri (Japan),存储管理（日版）,3DO#500
3do,Strahl (Japan),光束（日版）,3DO#501
3do,Strahl (USA),光束（美版）,3DO#502
3do,Striker - World Cup Special (Europe),世界杯 特别版（欧版）,3DO#503
3do,"Super Model, The - Gail McKenna (Japan)",,3DO#504
3do,Super Nova - Battery Navi (Japan),,3DO#505
3do,Super Real Mahjong P.V (Japan),超真实麻将P.V（日版）,3DO#506
3do,Super Real Mahjong PIV + Aishou Shindan (Japan),超真实麻将PIV + 相性诊所（日版）,3DO#507
3do,Super Street Fighter II Turbo (Europe),街头霸王2 加速版（欧版）,3DO#508
3do,Super Street Fighter II Turbo (Europe) (Demo) (3DO Magazine - Issue 10),街头霸王2 加速版（欧版） （演示版） (3DO Magazine - Issue 10),3DO#509
3do,Super Street Fighter II Turbo (Germany),街头霸王2 加速版（德国版）,3DO#510
3do,Super Street Fighter II Turbo (USA),街头霸王2 加速版（美版）,3DO#511
3do,Super Street Fighter II Turbo (USA) (RE2),街头霸王2 加速版（美版） (RE2),3DO#512
3do,"Super Street Fighter II Turbo (USA, Canada) (RE1)",街头霸王2 加速版（美版，加拿大版） (RE1),3DO#513
3do,Super Street Fighter II X - Grand Master Challenge (Japan),超级街霸2X 大师挑战赛（日版）,3DO#514
3do,"Super Street Fighter II X - Grand Master Challenge (Japan, Europe) (Demo)",超级街霸2X 大师挑战赛（日版，欧版） （演示版）,3DO#515
3do,Super Wing Commander (Europe),银河飞将（欧版）,3DO#516
3do,Super Wing Commander (Japan),银河飞将（日版）,3DO#517
3do,Super Wing Commander (Korea),银河飞将（韩国版）,3DO#518
3do,Super Wing Commander (USA),银河飞将（美版）,3DO#519
3do,SuperModels Go Wild (USA),超级模特 野外（美版）,3DO#520
3do,"Supreme Warrior (Japan) (Ja,Zh) (Disc 1) (Fire & Earth)","英雄（日版） (Ja,Zh) （光碟 1） (Fire & Earth)",3DO#521
3do,"Supreme Warrior (Japan) (Ja,Zh) (Disc 2) (Wind & Fang Tu)","英雄（日版） (Ja,Zh) （光碟 2） (Wind & Fang Tu)",3DO#522
3do,Supreme Warrior (USA) (Disc 1) (Fire & Earth),英雄（美版） （光碟 1） (Fire & Earth),3DO#523
3do,Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu),英雄（美版） （光碟 2） (Wind & Fang Tu),3DO#524
3do,Sword & Sorcery (Japan),剑与魔法（日版）,3DO#525
3do,Sword & Sorcery (Japan) (Demo),剑与魔法（日版） （演示版）,3DO#526
3do,Syndicate (Europe),暴力辛迪加（欧版）,3DO#527
3do,Syndicate (Europe) (Demo),暴力辛迪加（欧版） （演示版）,3DO#528
3do,Syndicate (Japan),暴力辛迪加（日版）,3DO#529
3do,Syndicate (USA),暴力辛迪加（美版）,3DO#530
3do,System Catalog - Kigyou-muke System no Goannai (Japan),,3DO#531
3do,T&E VR Golf - Devil's Course (Japan),VR高尔夫 死亡谷国家公园（日版）,3DO#532
3do,T&E VR Golf - Masters - Harukanaru Augusta 3 (Japan),VR高尔夫 Masters～遥远的苍星3～（日版）,3DO#533
3do,T&E VR Golf - Masters - Harukanaru Augusta 3 (Japan) (Demo),VR高尔夫 Masters～遥远的苍星3～（日版） （演示版）,3DO#534
3do,T&E VR Golf - Pebble Beach no Hatou (Japan),VR高尔夫 圆石滩球场（日版）,3DO#535
3do,T&E VR Golf - Waialae no Kiseki (Japan),VR高尔夫 瓦乐奇迹（日版）,3DO#536
3do,Taiketsu Rumiizu! (Japan),一场对决吧!（日版）,3DO#537
3do,Takeru (Japan) (Rev 1),武（日版） （修正版 1）,3DO#538
3do,Tanjou - Debut - Pure (Japan) (Rev A),诞生～Debut～Pure（日版） （修正版 A）,3DO#539
3do,Tarot Uranai (Japan),塔罗牌占卜（日版）,3DO#540
3do,Tetsujin (Japan),铁人（日版）,3DO#541
3do,Tetsujin Returns (Japan),铁人 回归（日版）,3DO#542
3do,Theatre Wars - Goraku no Dendou (Japan),娱乐的殿堂（日版）,3DO#543
3do,Theme Park (Europe) (Demo),主题公园（欧版） （演示版）,3DO#544
3do,"Theme Park (Europe) (En,Fr)","主题公园（欧版） (En,Fr)",3DO#545
3do,Theme Park (Germany),主题公园（德国版）,3DO#546
3do,Theme Park (Japan),主题公园（日版）,3DO#547
3do,Theme Park (Japan) (Demo),主题公园（日版） （演示版）,3DO#548
3do,Theme Park (USA),主题公园（美版）,3DO#549
3do,Toki o Koeta Tegami (Japan),超越时空的信（日版）,3DO#550
3do,Tokimeki Mahjong Paradise Special - Koi no Tenpai Beat (Japan),心跳麻雀（日版）,3DO#551
3do,ToonTime ...In the Classroom (USA),教室里的时间（美版）,3DO#552
3do,Total Eclipse (Europe),心之全蚀（欧版）,3DO#553
3do,Total Eclipse (Europe) (DFJN5015ZAZ),心之全蚀（欧版） (DFJN5015ZAZ),3DO#554
3do,Total Eclipse (Japan),心之全蚀（日版）,3DO#555
3do,Total Eclipse (Korea),心之全蚀（韩国版）,3DO#556
3do,Total Eclipse (USA),心之全蚀（美版）,3DO#557
3do,"Total Eclipse (USA, Europe)",心之全蚀（美版 欧版）,3DO#558
3do,Totsugeki Karakuri! Megadas!! (Japan),突击机关（日版）,3DO#559
3do,Totsugeki Karakuri! Megadas!! (Japan) (Demo),突击机关（日版） （演示版）,3DO#560
3do,Touhaiden Akagi (Japan),斗牌传说（日版）,3DO#561
3do,"Tower, The (Japan)",高楼（日版）,3DO#562
3do,Toyopet Outdoor World (Japan),,3DO#563
3do,Toyopet RV Paddock (Japan),,3DO#564
3do,Tozasareta Yakata (Japan),闭馆（日版）,3DO#565
3do,"Trip'd (USA, Europe)",恶魔方块（美版 欧版）,3DO#566
3do,True Golf Classics - Pebble Beach Golf Links (Europe),高尔夫经典 圆石滩高尔夫林克斯球场（欧版）,3DO#567
3do,True Golf Classics - Waialae Country Club (Germany),高尔夫经典 乡村俱乐部（德国版）,3DO#568
3do,Twinkle Knights (Japan),闪耀骑士（日版）,3DO#569
3do,Twisted (Japan),扭曲（日版）,3DO#570
3do,Twisted - The Game Show (Europe),扭曲-游戏秀（欧版）,3DO#571
3do,Twisted - The Game Show (USA),扭曲-游戏秀（美版）,3DO#572
3do,Twisted - The Game Show (USA) (Alt),扭曲-游戏秀（美版） (Alt),3DO#573
3do,Uchuu Seibutsu Flopon-kun (Japan),宇宙生物:浮若风君（日版）,3DO#574
3do,Ultraman Powered (Japan),超人力霸王（日版）,3DO#575
3do,V Goal Soccer '96 (Japan),胜利足球96（日版）,3DO#576
3do,V Goal Soccer '96 (Japan) (Demo),胜利足球96（日版） （演示版）,3DO#577
3do,Virtual Cameraman Part 1 - Naomi Sawada & Anna Juri (Japan),虚拟摄影师1（日版）,3DO#578
3do,Virtual Cameraman Part 2 - Natsumi Kawai & Kimi Tachihara (Japan),虚拟摄影师2（日版）,3DO#579
3do,Virtual Cameraman Part 3 - Yumika Sugimoto (Japan),,3DO#580
3do,Virtual Cameraman Part 4 - Shiori Fujitani (Japan),,3DO#581
3do,Virtual Cameraman Part 5 - Yuri Andou (Japan),,3DO#582
3do,"Virtual Horror - Norowareta Yakata (Japan) (En,Ja)","虚拟恐惧 被诅咒的房子（日版） (En,Ja)",3DO#583
3do,Virtual Puppet Reika (Japan),虚拟木偶瑞卡（日版）,3DO#584
3do,Virtual Quest - Pharaoh no Fuuin (Japan),法老的封印（日版）,3DO#585
3do,Virtual Vivid (USA),虚拟女孩（美版）,3DO#586
3do,Virtual Vivid (USA) (RE-1),虚拟女孩（美版） (RE-1),3DO#587
3do,"Virtuoso (Europe) (En,Fr,De)","神枪手（欧版） (En,Fr,De)",3DO#588
3do,Virtuoso (Japan),神枪手（日版）,3DO#589
3do,Virtuoso (USA),神枪手（美版）,3DO#590
3do,VR Stalker (Europe) (Improved Version),VR潜行者（欧版） (Improved Version),3DO#591
3do,"VR Stalker (USA, Korea)",VR潜行者（美版，韩版）,3DO#592
3do,"Waialae Country Club (USA, Canada)",维艾勒伊乡村俱乐部（美版，加拿大版）,3DO#593
3do,Warner Music Group (USA),华纳音乐集团（美版）,3DO#594
3do,Way of the Warrior (Japan),战士之路（日版）,3DO#595
3do,Way of the Warrior (USA),战士之路（美版）,3DO#596
3do,We Got It (Europe),我们懂了（欧版）,3DO#597
3do,Who Shot Johnny Rock (USA),,3DO#598
3do,Wicked 18 (USA),高尔夫经典：Wicked 18（美版）,3DO#599
3do,Wing Commander III - Heart of the Tiger (Germany) (Disc 1),银河飞将3:猛虎之心（德国版） （光碟 1）,3DO#600
3do,Wing Commander III - Heart of the Tiger (Germany) (Disc 2),银河飞将3:猛虎之心（德国版） （光碟 2）,3DO#601
3do,Wing Commander III - Heart of the Tiger (Germany) (Disc 3),银河飞将3:猛虎之心（德国版） （光碟 3）,3DO#602
3do,Wing Commander III - Heart of the Tiger (Germany) (Disc 4),银河飞将3:猛虎之心（德国版） （光碟 4）,3DO#603
3do,Wing Commander III - Heart of the Tiger (USA) (Disc 1),银河飞将3:猛虎之心（美版） （光碟 1）,3DO#604
3do,Wing Commander III - Heart of the Tiger (USA) (Disc 2),银河飞将3:猛虎之心（美版） （光碟 2）,3DO#605
3do,"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 1)",银河飞将3:猛虎之心（美版 欧版） （光碟 1）,3DO#606
3do,"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 2)",银河飞将3:猛虎之心（美版 欧版） （光碟 2）,3DO#607
3do,"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 3)",银河飞将3:猛虎之心（美版 欧版） （光碟 3）,3DO#608
3do,"Wing Commander III - Heart of the Tiger (USA, Europe) (Disc 4)",银河飞将3:猛虎之心（美版 欧版） （光碟 4）,3DO#609
3do,Winning Post (Japan),赛马大亨（日版）,3DO#610
3do,Wolfenstein 3D (Europe),德军总部3D（欧版）,3DO#611
3do,Wolfenstein 3D (Japan),德军总部3D（日版）,3DO#612
3do,Wolfenstein 3D (USA),德军总部3D（美版）,3DO#613
3do,Woody Woodpecker and Friends - Volume One (USA) (RE-1),啄木鸟伍迪和朋友们1（美版） (RE-1),3DO#614
3do,Woody Woodpecker and Friends - Volume Three (USA),啄木鸟伍迪和朋友们3（美版）,3DO#615
3do,Woody Woodpecker and Friends - Volume Two (USA),啄木鸟伍迪和朋友们2（美版）,3DO#616
3do,World Cup Golf - Hyatt Dorado Beach (Europe),高尔夫世界杯 凯悦多拉多海滩（欧版）,3DO#617
3do,"World Cup Golf - Hyatt Dorado Beach (USA, Europe)",高尔夫世界杯 凯悦多拉多海滩（美版 欧版）,3DO#618
3do,World Cup Special (Japan),世界杯 特别版（日版）,3DO#619
3do,WorldCup Super Stadium (Japan),世界杯 超级运动场（日版）,3DO#620
3do,"Yakyuuken Special, The (Japan)",野球拳SP（日版）,3DO#621
3do,Yamada Kamachi Bijutsukan - Kamachi's Museum (Japan),山田かまち美術館（日版）,3DO#622
3do,Yamamura Misa Suspense - Kyoto Kurama Sansou Satsujin Jiken (Japan) (Disc 1),山村美紗サスペンス 京都鞍馬山荘殺人事件（日版） （光碟 1）,3DO#623
3do,Yamamura Misa Suspense - Kyoto Kurama Sansou Satsujin Jiken (Japan) (Disc 2),山村美紗サスペンス 京都鞍馬山荘殺人事件（日版） （光碟 2）,3DO#624
3do,Yu Yu Hakusho (Japan),幽游白书（日版）,3DO#625
