system,game_name,ch_name,id
n64,Harukanaru Augusta - Masters '98 (Japan),遥远的奥古斯塔-大师赛 '98 （日版）,N64#301
n64,Harvest Moon 64 (USA),牧场物语64 （美版）,N64#302
n64,Heiwa Pachinko World 64 (Japan),平和柏青哥世界64 （日版）,N64#303
n64,"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)","大力士-传奇旅程 （欧版） (En,Fr,De,Es,It,Nl)",N64#304
n64,Hercules - The Legendary Journeys (USA),大力士-传奇旅程 （美版）,N64#305
n64,Hexen (Europe),毁灭巫师 （欧版）,N64#306
n64,Hexen (France),毁灭巫师 （法国版）,N64#307
n64,Hexen (Germany),毁灭巫师 （德国版）,N64#308
n64,Hexen (Japan),毁灭巫师 （日版）,N64#309
n64,Hexen (USA),毁灭巫师 （美版）,N64#310
n64,"Hey You, Pikachu! (USA)",你好 皮卡丘! （美版）,N64#311
n64,Hiryuu no Ken Twin (Japan),飞龙之拳 （日版）,N64#312
n64,Holy Magic Century (Europe),圣魔世纪 （欧版）,N64#313
n64,Holy Magic Century (France),圣魔世纪 （法国版）,N64#314
n64,Holy Magic Century (Germany),圣魔世纪 （德国版）,N64#315
n64,Hoshi no Kirby 64 (Japan),星之卡比64 （日版）,N64#316
n64,Hoshi no Kirby 64 (Japan) (Rev 1),星之卡比64 （日版） (Rev 1),N64#317
n64,Hoshi no Kirby 64 (Japan) (Rev 2),星之卡比64 （日版） (Rev 2),N64#318
n64,Hoshi no Kirby 64 (Japan) (Rev 3),星之卡比64 （日版） (Rev 3),N64#319
n64,"Hot Wheels - Turbo Racing (Europe) (En,Fr,De)","风火轮-涡轮赛车 （欧版） (En,Fr,De)",N64#320
n64,Hot Wheels - Turbo Racing (USA),风火轮-涡轮赛车 （美版）,N64#321
n64,HSV Adventure Racing! (Australia),HSV冒险赛车 澳版 （澳洲版）,N64#322
n64,Human Grand Prix - The New Generation (Japan),休曼GP赛车 （日版）,N64#323
n64,"Hybrid Heaven (Europe) (En,Fr,De)","混沌天堂 （欧版） (En,Fr,De)",N64#324
n64,Hybrid Heaven (Japan),混沌天堂 （日版）,N64#325
n64,Hybrid Heaven (USA),混沌天堂 （美版）,N64#326
n64,Hydro Thunder (Europe),雷霆快艇 （欧版）,N64#327
n64,Hydro Thunder (France),雷霆快艇 （法国版）,N64#328
n64,Hydro Thunder (USA),雷霆快艇 （美版）,N64#329
n64,Hyper Olympics in Nagano 64 (Japan),长野冬季奥运会64 （日版）,N64#330
n64,Ide Yosuke no Mahjong Juku (Japan),井出洋介的麻雀塾 （日版）,N64#331
n64,Iggy's Reckin' Balls (Europe),伊基滚滚球 （欧版）,N64#332
n64,Iggy's Reckin' Balls (USA),伊基滚滚球 （美版）,N64#333
n64,Iggy-kun no Bura Bura Poyon (Japan),伊基滚滚球 （日版）,N64#334
n64,In-Fisherman - Bass Hunter 64 (Europe),巴斯鲈猎人64 （欧版）,N64#335
n64,In-Fisherman - Bass Hunter 64 (USA),巴斯鲈猎人64 （美版）,N64#336
n64,Indiana Jones and the Infernal Machine (Australia) (Proto),印第安纳琼斯与恶魔机器 （澳洲版） (Proto),N64#337
n64,Indiana Jones and the Infernal Machine (USA),印第安纳琼斯与恶魔机器 （美版）,N64#338
n64,Indy Racing 2000 (USA),印地赛车 2000 （美版）,N64#339
n64,International Superstar Soccer '98 (Europe),国际超级明星足球 '98 （欧版）,N64#340
n64,International Superstar Soccer '98 (USA),国际超级明星足球 '98 （美版）,N64#341
n64,"International Superstar Soccer 2000 (Europe) (En,De)","国际超级明星足球 2000 （欧版） (En,De)",N64#342
n64,"International Superstar Soccer 2000 (Europe) (Fr,It)","国际超级明星足球 2000 （欧版） (Fr,It)",N64#343
n64,"International Superstar Soccer 2000 (USA) (En,Es)","国际超级明星足球 2000 （美版） (En,Es)",N64#344
n64,"International Superstar Soccer 2000 (USA) (En,Es) (Rev 1)","国际超级明星足球 2000 （美版） (En,Es) (Rev 1)",N64#345
n64,International Superstar Soccer 64 (Europe),国际超级明星足球64 （欧版）,N64#346
n64,International Superstar Soccer 64 (USA),国际超级明星足球64 （美版）,N64#347
n64,"International Track & Field - Summer Games (Europe) (En,Fr,De)","国际田径-夏季运动会 （欧版） (En,Fr,De)",N64#348
n64,International Track & Field 2000 (USA),国际田径 2000 （美版）,N64#349
n64,iQue Club (China) (v3) (iQue),神游俱乐部 （中国版） (v3) （神游版）,N64#350
n64,Itoi Shigesato no Bass Tsuri No. 1 Kettei Ban! (Japan),系井重里的巴斯鲈钓No.1 决定版 （日版）,N64#351
n64,J.League Dynamite Soccer 64 (Japan),J联盟火爆足球64 （日版）,N64#352
n64,J.League Eleven Beat 1997 (Japan),Q版J联盟足球 1997 （日版）,N64#353
n64,J.League Live 64 (Japan),J联盟足球64 （日版）,N64#354
n64,J.League Tactics Soccer (Japan),J联盟战术足球 （日版）,N64#355
n64,J.League Tactics Soccer (Japan) (Rev 1),J联盟战术足球 （日版） (Rev 1),N64#356
n64,Jangou Simulation Mahjong Dou 64 (Japan),雀豪模拟 麻雀道64 （日版）,N64#357
n64,Jeopardy! (USA),危险边缘知识问答 （美版）,N64#358
n64,Jeremy McGrath Supercross 2000 (Europe),杰里米麦格拉思超级越野摩托赛 2000 （欧版）,N64#359
n64,Jeremy McGrath Supercross 2000 (USA),杰里米麦格拉思超级越野摩托赛 2000 （美版）,N64#360
n64,"Jet Force Gemini (Europe) (En,Fr,De,Es)","喷射力量 双子星 （欧版） (En,Fr,De,Es)",N64#361
n64,Jet Force Gemini (USA),喷射力量 双子星 （美版）,N64#362
n64,Jet Force Gemini (USA) (Demo) (Kiosk),喷射力量 双子星 （美版） （演示版） (Kiosk),N64#363
n64,Jikkyou G1 Stable (Japan),实况G1赛马 （日版）,N64#364
n64,Jikkyou G1 Stable (Japan) (Rev 1),实况G1赛马 （日版） (Rev 1),N64#365
n64,Jikkyou J.League 1999 - Perfect Striker 2 (Japan),实况J联盟 1999-最佳射手2 （日版）,N64#366
n64,Jikkyou J.League 1999 - Perfect Striker 2 (Japan) (Rev 1),实况J联盟 1999-最佳射手2 （日版） (Rev 1),N64#367
n64,Jikkyou J.League Perfect Striker (Japan),实况J联盟 最佳射手 （日版）,N64#368
n64,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan),实况野球 2001 （日版）,N64#369
n64,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan) (Rev 1),实况野球 2001 （日版） (Rev 1),N64#370
n64,Jikkyou Powerful Pro Yakyuu 2000 (Japan),实况力量棒球 2000 （日版）,N64#371
n64,Jikkyou Powerful Pro Yakyuu 2000 (Japan) (Rev 1),实况力量棒球 2000 （日版） (Rev 1),N64#372
n64,Jikkyou Powerful Pro Yakyuu 4 (Japan),实况力量棒球4 （日版）,N64#373
n64,Jikkyou Powerful Pro Yakyuu 4 (Japan) (Rev 1),实况力量棒球4 （日版） (Rev 1),N64#374
n64,Jikkyou Powerful Pro Yakyuu 5 (Japan),实况力量棒球5 （日版）,N64#375
n64,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 1),实况力量棒球5 （日版） (Rev 1),N64#376
n64,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 2),实况力量棒球5 （日版） (Rev 2),N64#377
n64,Jikkyou Powerful Pro Yakyuu 6 (Japan),实况力量棒球6 （日版）,N64#378
n64,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 1),实况力量棒球6 （日版） (Rev 1),N64#379
n64,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 2),实况力量棒球6 （日版） (Rev 2),N64#380
n64,Jikkyou World Soccer - World Cup France '98 (Japan),实况世界足球-法国世界杯 '98 （日版）,N64#381
n64,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 1),实况世界足球-法国世界杯 '98 （日版） (Rev 1),N64#382
n64,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 2),实况世界足球-法国世界杯 '98 （日版） (Rev 2),N64#383
n64,Jikkyou World Soccer 3 (Japan),实况世界足球3 （日版）,N64#384
n64,Jikuu Senshi Turok (Japan),恐龙猎人 （日版）,N64#385
n64,Jinsei Game 64 (Japan),人生游戏64 （日版）,N64#386
n64,"John Romero's Daikatana (Europe) (En,Fr,De)","大刀 （欧版） (En,Fr,De)",N64#387
n64,John Romero's Daikatana (Japan),大刀 （日版）,N64#388
n64,John Romero's Daikatana (USA),大刀 （美版）,N64#389
n64,Kakutou Denshou - F-Cup Maniax (Japan),格斗传承2 （日版）,N64#390
n64,Ken Griffey Jr.'s Slugfest (USA),小肯葛瑞菲棒球 （美版）,N64#391
n64,Killer Instinct Gold (Europe),杀手本能 黄金版 （欧版）,N64#392
n64,Killer Instinct Gold (USA),杀手本能 黄金版 （美版）,N64#393
n64,Killer Instinct Gold (USA) (Rev 1),杀手本能 黄金版 （美版） (Rev 1),N64#394
n64,Killer Instinct Gold (USA) (Rev 2),杀手本能 黄金版 （美版） (Rev 2),N64#395
n64,King Hill 64 - Extreme Snowboarding (Japan),雪地滑板王 （日版）,N64#396
n64,Kiratto Kaiketsu! 64 Tanteidan (Japan),侦探团64 （日版）,N64#397
n64,Kirby 64 - The Crystal Shards (Europe),星之卡比64-水晶碎片 （欧版）,N64#398
n64,Kirby 64 - The Crystal Shards (USA),星之卡比64-水晶碎片 （美版）,N64#399
n64,Knife Edge - Nose Gunner (Europe),刀锋边缘-前机枪手 （欧版）,N64#400
n64,Knife Edge - Nose Gunner (Japan),刀锋边缘-前机枪手 （日版）,N64#401
n64,Knife Edge - Nose Gunner (USA),刀锋边缘-前机枪手 （美版）,N64#402
n64,Knockout Kings 2000 (Europe),击倒王 2000 （欧版）,N64#403
n64,Knockout Kings 2000 (USA),击倒王 2000 （美版）,N64#404
n64,Kobe Bryant in NBA Courtside (Europe),NBA赛场 科比布莱恩特 （欧版）,N64#405
n64,Kobe Bryant in NBA Courtside (USA),NBA赛场 科比布莱恩特 （美版）,N64#406
n64,Last Legion UX (Japan),最终军团UX （日版）,N64#407
n64,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es)","塞尔达传说-马祖拉的假面 （欧版） (En,Fr,De,Es)",N64#408
n64,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1)","塞尔达传说-马祖拉的假面 （欧版） (En,Fr,De,Es) (Rev 1)",N64#409
n64,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Debug)","塞尔达传说-马祖拉的假面 （欧版） (En,Fr,De,Es) (Rev 1) (Debug)",N64#410
n64,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Wii Virtual Console)","塞尔达传说-马祖拉的假面 （欧版） (En,Fr,De,Es) (Wii Virtual Console)",N64#411
n64,"Legend of Zelda, The - Majora's Mask (Europe) (GameCube)",塞尔达传说-马祖拉的假面 （欧版） (GameCube),N64#412
n64,"Legend of Zelda, The - Majora's Mask (USA)",塞尔达传说-马祖拉的假面 （美版）,N64#413
n64,"Legend of Zelda, The - Majora's Mask (USA) (Demo) (Kiosk)",塞尔达传说-马祖拉的假面 （美版） （演示版） (Kiosk),N64#414
n64,"Legend of Zelda, The - Majora's Mask (USA) (GameCube)",塞尔达传说-马祖拉的假面 （美版） (GameCube),N64#415
n64,"Legend of Zelda, The - Ocarina of Time (Europe) (Debug) (GameCube)",塞尔达传说-时之笛 （欧版） (Debug) (GameCube),N64#416
n64,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De)","塞尔达传说-时之笛 （欧版） (En,Fr,De)",N64#417
n64,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De) (Rev 1)","塞尔达传说-时之笛 （欧版） (En,Fr,De) (Rev 1)",N64#418
n64,"Legend of Zelda, The - Ocarina of Time (Europe) (GameCube)",塞尔达传说-时之笛 （欧版） (GameCube),N64#419
n64,"Legend of Zelda, The - Ocarina of Time (USA)",塞尔达传说-时之笛 （美版）,N64#420
n64,"Legend of Zelda, The - Ocarina of Time (USA) (GameCube)",塞尔达传说-时之笛 （美版） (GameCube),N64#421
n64,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 1)",塞尔达传说-时之笛 （美版） (Rev 1),N64#422
n64,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 2)",塞尔达传说-时之笛 （美版） (Rev 2),N64#423
n64,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (Debug) (GameCube)",塞尔达传说-时之笛-强者冒险 （欧版） (Debug) (GameCube),N64#424
n64,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (GameCube)",塞尔达传说-时之笛-强者冒险 （欧版） (GameCube),N64#425
n64,"Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)",塞尔达传说-时之笛-强者冒险 （美版） (GameCube),N64#426
n64,"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)","乐高赛车 （欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",N64#427
n64,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)","乐高赛车 （美版） (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",N64#428
n64,Let's Smash (Japan),中心球场网球赛 （日版）,N64#429
n64,"Lode Runner 3-D (Europe) (En,Fr,De,Es,It)","淘金者3-D （欧版） (En,Fr,De,Es,It)",N64#430
n64,Lode Runner 3-D (Japan),淘金者3-D （日版）,N64#431
n64,Lode Runner 3-D (USA),淘金者3-D （美版）,N64#432
n64,"Lylat Wars (Australia) (En,Fr,De)","星际火狐 （澳洲版） (En,Fr,De)",N64#433
n64,"Lylat Wars (Europe) (En,Fr,De)","星际火狐 （欧版） (En,Fr,De)",N64#434
n64,Mace - The Dark Age (Europe),战锤-黑暗时代 （欧版）,N64#435
n64,Mace - The Dark Age (USA),战锤-黑暗时代 （美版）,N64#436
n64,Madden Football 64 (Europe),劲爆美式橄榄球64 （欧版）,N64#437
n64,Madden Football 64 (USA),劲爆美式橄榄球64 （美版）,N64#438
n64,Madden NFL 2000 (USA),劲爆美式橄榄球 2000 （美版）,N64#439
n64,Madden NFL 2001 (USA),劲爆美式橄榄球 2001 （美版）,N64#440
n64,Madden NFL 2002 (USA),劲爆美式橄榄球 2002 （美版）,N64#441
n64,Madden NFL 99 (Europe),劲爆美式橄榄球 99 （欧版）,N64#442
n64,Madden NFL 99 (USA),劲爆美式橄榄球 99 （美版）,N64#443
n64,Madden NFL 99 (USA) (Beta) (1998-08-05),劲爆美式橄榄球 99 （美版） （测试版） (1998-08-05),N64#444
n64,Madden NFL 99 (USA) (Rev 1),劲爆美式橄榄球 99 （美版） (Rev 1),N64#445
n64,Magical Tetris Challenge (Europe),魔法方块挑战 （欧版）,N64#446
n64,Magical Tetris Challenge (Germany),魔法方块挑战 （德国版）,N64#447
n64,Magical Tetris Challenge (USA),魔法方块挑战 （美版）,N64#448
n64,Magical Tetris Challenge featuring Mickey (Japan),魔法方块挑战 featuring Mickey （日版）,N64#449
n64,Mahjong 64 (Japan),麻雀64 （日版）,N64#450
n64,Mahjong Hourouki Classic (Japan),麻雀放浪记 经典 （日版）,N64#451
n64,Mahjong Master (Japan),麻雀大师 （日版）,N64#452
n64,Major League Baseball featuring Ken Griffey Jr. (Australia),美国职业棒球大联盟 （澳洲版）,N64#453
n64,Major League Baseball featuring Ken Griffey Jr. (USA),美国职业棒球大联盟 （美版）,N64#454
n64,Mario Golf (Europe),马里奥高尔夫 （欧版）,N64#455
n64,Mario Golf (USA),马里奥高尔夫 （美版）,N64#456
n64,Mario Golf 64 (Japan),马里奥高尔夫 64 （日版）,N64#457
n64,Mario Golf 64 (Japan) (Rev 1),马里奥高尔夫 64 （日版） (Rev 1),N64#458
n64,Mario Kadingche (China) (v2) (iQue) (Manual),马里奥卡丁车 （中国版） (v2) （神游版） (Manual),N64#459
n64,Mario Kadingche (China) (v4) (iQue),马里奥卡丁车 （中国版） (v4) （神游版）,N64#460
n64,Mario Kadingche (China) (v5) (iQue),马里奥卡丁车 （中国版） (v5) （神游版）,N64#461
n64,Mario Kadingche (China) (v6) (iQue) (Manual),马里奥卡丁车 （中国版） (v6) （神游版） (Manual),N64#462
n64,Mario Kart 64 (Europe),马里奥赛车64 （欧版）,N64#463
n64,Mario Kart 64 (Europe) (Rev 1),马里奥赛车64 （欧版） (Rev 1),N64#464
n64,Mario Kart 64 (Japan),马里奥赛车64 （日版）,N64#465
n64,Mario Kart 64 (Japan) (Rev 1),马里奥赛车64 （日版） (Rev 1),N64#466
n64,Mario Kart 64 (USA),马里奥赛车64 （美版）,N64#467
n64,Mario no Photopie (Japan),马里奥纪念册 （日版）,N64#468
n64,"Mario Party (Europe) (En,Fr,De)","马里奥聚会 （欧版） (En,Fr,De)",N64#469
n64,Mario Party (Japan),马里奥聚会 （日版）,N64#470
n64,Mario Party (USA),马里奥聚会 （美版）,N64#471
n64,"Mario Party 2 (Europe) (En,Fr,De,Es,It)","马里奥聚会 2 （欧版） (En,Fr,De,Es,It)",N64#472
n64,"Mario Party 2 (Europe) (En,Fr,De,Es,It) (Wii Virtual Console)","马里奥聚会 2 （欧版） (En,Fr,De,Es,It) (Wii Virtual Console)",N64#473
n64,Mario Party 2 (Japan),马里奥聚会 2 （日版）,N64#474
n64,Mario Party 2 (Japan) (Wii Virtual Console),马里奥聚会 2 （日版） (Wii Virtual Console),N64#475
n64,Mario Party 2 (USA),马里奥聚会 2 （美版）,N64#476
n64,Mario Party 2 (USA) (Wii Virtual Console),马里奥聚会 2 （美版） (Wii Virtual Console),N64#477
n64,"Mario Party 3 (Europe) (En,Fr,De,Es)","马里奥聚会 3 （欧版） (En,Fr,De,Es)",N64#478
n64,Mario Party 3 (Japan),马里奥聚会 3 （日版）,N64#479
n64,Mario Party 3 (USA),马里奥聚会 3 （美版）,N64#480
n64,Mario Story (Japan),纸片马里奥 （日版）,N64#481
n64,Mario Tennis (Europe),马里奥网球 （欧版）,N64#482
n64,Mario Tennis (Europe) (Wii Virtual Console),马里奥网球 （欧版） (Wii Virtual Console),N64#483
n64,Mario Tennis (USA),马里奥网球 （美版）,N64#484
n64,Mario Tennis (USA) (Wii Virtual Console),马里奥网球 （美版） (Wii Virtual Console),N64#485
n64,Mario Tennis 64 (Japan),马里奥网球 64 （日版）,N64#486
n64,Mario Tennis 64 (Japan) (Wii Virtual Console),马里奥网球 64 （日版） (Wii Virtual Console),N64#487
n64,Mario Yisheng (China) (iQue),马里奥医生 （中国版） （神游版）,N64#488
n64,Mario Yisheng (China) (v2) (iQue) (Manual),马里奥医生 （中国版） (v2) （神游版） (Manual),N64#489
n64,Mario Yisheng (China) (v4) (iQue) (Manual),马里奥医生 （中国版） (v4) （神游版） (Manual),N64#490
n64,Mega Man 64 (USA),洛克人64 （美版）,N64#491
n64,Mega Man 64 (USA) (Beta),洛克人64 （美版） （测试版）,N64#492
n64,"Mia Hamm Soccer 64 (USA) (En,Es)","米娅哈姆足球64 （美版） (En,Es)",N64#493
n64,Michael Owen's WLS 2000 (Europe),迈克尔欧文足球2000 （欧版）,N64#494
n64,Mickey no Racing Challenge USA (Japan),米奇赛车 （日版）,N64#495
n64,"Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)","米奇赛车 （欧版） (En,Fr,De,Es,It)",N64#496
n64,Mickey's Speedway USA (USA),米奇赛车 （美版）,N64#497
n64,"Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)","微型机器64 涡轮 （欧版） (En,Fr,De,Es,It)",N64#498
n64,Micro Machines 64 Turbo (USA),微型机器64 涡轮 （美版）,N64#499
n64,Midway's Greatest Arcade Hits - Volume 1 (USA),Midway经典街机游戏合集-Vol.1 （美版）,N64#500
n64,Mike Piazza's Strike Zone (USA),麦克皮埃萨棒球 （美版）,N64#501
n64,Milo's Astro Lanes (Europe),米罗的空间保龄球 （欧版）,N64#502
n64,Milo's Astro Lanes (USA),米罗的空间保龄球 （美版）,N64#503
n64,Mini Racers (USA) (Ja) (Proto),迷你赛车 （美版） (Ja) (Proto),N64#504
n64,Mischief Makers (Europe),麻烦制造者 （欧版）,N64#505
n64,Mischief Makers (USA),麻烦制造者 （美版）,N64#506
n64,Mischief Makers (USA) (Rev 1),麻烦制造者 （美版） (Rev 1),N64#507
n64,Mission - Impossible (Europe),碟中谍 （欧版）,N64#508
n64,Mission - Impossible (France),碟中谍 （法国版）,N64#509
n64,Mission - Impossible (Germany),碟中谍 （德国版）,N64#510
n64,Mission - Impossible (Italy),碟中谍 （意大利版）,N64#511
n64,Mission - Impossible (Spain),碟中谍 （西班牙版）,N64#512
n64,Mission - Impossible (Spain) (Rev 1),碟中谍 （西班牙版） (Rev 1),N64#513
n64,Mission - Impossible (USA),碟中谍 （美版）,N64#514
n64,Monaco Grand Prix (USA),模拟赛车2-摩纳哥大奖赛 （美版）,N64#515
n64,"Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)","模拟赛车2-摩纳哥大奖赛 - 模拟赛车2-摩纳哥大奖赛 （欧版） (En,Fr,Es,It)",N64#516
n64,Monopoly (USA),强手棋 （美版）,N64#517
n64,"Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)","疯狂怪物卡车64 （欧版） (En,Fr,De,Es,It)",N64#518
n64,Monster Truck Madness 64 (USA),疯狂怪物卡车64 （美版）,N64#519
n64,Morita Shougi 64 (Japan),森田将棋64 （日版）,N64#520
n64,Mortal Kombat 4 (Europe),真人快打4 （欧版）,N64#521
n64,Mortal Kombat 4 (USA),真人快打4 （美版）,N64#522
n64,Mortal Kombat Mythologies - Sub-Zero (Europe),真人快打神话-绝对零度 （欧版）,N64#523
n64,Mortal Kombat Mythologies - Sub-Zero (USA),真人快打神话-绝对零度 （美版）,N64#524
n64,Mortal Kombat Trilogy (Europe),真人快打三部曲 （欧版）,N64#525
n64,Mortal Kombat Trilogy (USA),真人快打三部曲 （美版）,N64#526
n64,Mortal Kombat Trilogy (USA) (Beta) (1996-05-13),真人快打三部曲 （美版） （测试版） (1996-05-13),N64#527
n64,Mortal Kombat Trilogy (USA) (Rev 1),真人快打三部曲 （美版） (Rev 1),N64#528
n64,Mortal Kombat Trilogy (USA) (Rev 2),真人快打三部曲 （美版） (Rev 2),N64#529
n64,"MRC - Multi-Racing Championship (Europe) (En,Fr,De)","多人汽车冠军赛 （欧版） (En,Fr,De)",N64#530
n64,MRC - Multi-Racing Championship (Japan),多人汽车冠军赛 （日版）,N64#531
n64,MRC - Multi-Racing Championship (USA),多人汽车冠军赛 （美版）,N64#532
n64,Ms. Pac-Man - Maze Madness (USA),吃豆小姐-疯狂迷宫 （美版）,N64#533
n64,"Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)","大盗伍佑卫门2 （欧版） (En,Fr,De)",N64#534
n64,Mystical Ninja Starring Goemon (Europe),大盗伍佑卫门 （欧版）,N64#535
n64,Mystical Ninja Starring Goemon (USA),大盗伍佑卫门 （美版）,N64#536
n64,Nagano Winter Olympics '98 (Europe),长野冬季奥运会 '98 （欧版）,N64#537
n64,Nagano Winter Olympics '98 (USA),长野冬季奥运会 '98 （美版）,N64#538
n64,Namco Museum 64 (USA),南梦宫博物馆64 （美版）,N64#539
n64,NASCAR 2000 (USA),云斯顿赛车 2000 （美版）,N64#540
n64,"NASCAR 99 (Europe) (En,Fr,De)","云斯顿赛车 99 （欧版） (En,Fr,De)",N64#541
n64,NASCAR 99 (USA),云斯顿赛车 99 （美版）,N64#542
n64,NBA Courtside 2 featuring Kobe Bryant (USA),NBA赛场2 科比布莱恩特 （美版）,N64#543
n64,NBA Hangtime (Europe),NBA二对二 （欧版）,N64#544
n64,NBA Hangtime (USA),NBA二对二 （美版）,N64#545
n64,NBA in the Zone '98 (Japan),NBA地带 '98 （日版）,N64#546
n64,NBA in the Zone '98 (USA),NBA地带 '98 （美版）,N64#547
n64,NBA in the Zone '99 (USA),NBA地带 '99 （美版）,N64#548
n64,NBA in the Zone 2 (Japan),NBA地带2 （日版）,N64#549
n64,NBA in the Zone 2000 (Europe),NBA地带2000 （欧版）,N64#550
n64,NBA in the Zone 2000 (USA),NBA地带2000 （美版）,N64#551
n64,NBA Jam 2000 (Europe),NBA大灌篮 2000 （欧版）,N64#552
n64,NBA Jam 2000 (USA),NBA大灌篮 2000 （美版）,N64#553
n64,NBA Jam 99 (Europe),NBA大灌篮 99 （欧版）,N64#554
n64,NBA Jam 99 (USA),NBA大灌篮 99 （美版）,N64#555
n64,"NBA Live 2000 (Europe) (En,Fr,De,Es)","NBA实况 2000 （欧版） (En,Fr,De,Es)",N64#556
n64,"NBA Live 2000 (USA) (En,Fr,De,Es)","NBA实况 2000 （美版） (En,Fr,De,Es)",N64#557
n64,"NBA Live 99 (Europe) (En,Fr,De,Es,It)","NBA实况 99 （欧版） (En,Fr,De,Es,It)",N64#558
n64,"NBA Live 99 (USA) (En,Fr,De,Es,It)","NBA实况 99 （美版） (En,Fr,De,Es,It)",N64#559
n64,NBA Pro 98 (Europe),NBA地带 '98 （欧版）,N64#560
n64,NBA Pro 99 (Europe),NBA地带 '99 （欧版）,N64#561
n64,NBA Showtime - NBA on NBC (USA),NBA个人秀-NBC电视台 （美版）,N64#562
n64,Neon Genesis Evangelion (Japan),新世纪福音战士 （日版）,N64#563
n64,"New Tetris, The (Europe)",新俄罗斯方块 （欧版）,N64#564
n64,"New Tetris, The (USA)",新俄罗斯方块 （美版）,N64#565
n64,NFL Blitz (USA),橄榄球闪电战 （美版）,N64#566
n64,NFL Blitz - Special Edition (USA),橄榄球闪电战-特别版 （美版）,N64#567
n64,NFL Blitz 2000 (USA),橄榄球闪电战 2000 （美版）,N64#568
n64,NFL Blitz 2000 (USA) (Rev 1),橄榄球闪电战 2000 （美版） (Rev 1),N64#569
n64,NFL Blitz 2001 (USA),橄榄球闪电战 2001 （美版）,N64#570
n64,NFL QB Club 2001 (USA),NFL四分卫俱乐部 2001 （美版）,N64#571
n64,NFL Quarterback Club 2000 (Europe),NFL四分卫俱乐部 2000 （欧版）,N64#572
n64,NFL Quarterback Club 2000 (USA),NFL四分卫俱乐部 2000 （美版）,N64#573
n64,NFL Quarterback Club 98 (Europe),NFL四分卫俱乐部 98 （欧版）,N64#574
n64,NFL Quarterback Club 98 (USA),NFL四分卫俱乐部 98 （美版）,N64#575
n64,NFL Quarterback Club 99 (Europe),NFL四分卫俱乐部 99 （欧版）,N64#576
n64,NFL Quarterback Club 99 (USA),NFL四分卫俱乐部 99 （美版）,N64#577
n64,"NHL 99 (Europe) (En,De,Sv,Fi)","NHL冰球 99 （欧版） (En,De,Sv,Fi)",N64#578
n64,NHL 99 (USA),NHL冰球 99 （美版）,N64#579
n64,NHL Blades of Steel '99 (USA),NHL钢铁刀锋 '99 （美版）,N64#580
n64,NHL Breakaway 98 (Europe),劲爆冰球 98 （欧版）,N64#581
n64,NHL Breakaway 98 (USA),劲爆冰球 98 （美版）,N64#582
n64,NHL Breakaway 99 (Europe),劲爆冰球 99 （欧版）,N64#583
n64,NHL Breakaway 99 (USA),劲爆冰球 99 （美版）,N64#584
n64,NHL Pro 99 (Europe),NHL职业冰球 99 （欧版）,N64#585
n64,Nightmare Creatures (USA),恶梦鬼魅 （美版）,N64#586
n64,Nintama Rantarou 64 Game Gallery (Japan),忍者乱太郎64 （日版）,N64#587
n64,Nintendo All-Star! Dairantou Smash Brothers (Japan),任天堂全明星大乱斗 （日版）,N64#588
n64,"Nuclear Strike 64 (Europe) (En,Fr)","核打击64 （欧版） (En,Fr)",N64#589
n64,Nuclear Strike 64 (Germany),核打击64 （德国版）,N64#590
n64,Nuclear Strike 64 (USA),核打击64 （美版）,N64#591
