system,game_name,ch_name,id
ss,Enemy Zero (Japan) (Disc 3) (Game Disc) (Satakore),异灵  （日版） （光碟 3） (Game Disc) (Satakore),SS#533
ss,Enemy Zero (USA) (Disc 0),异灵  （美版） (Disc 0),SS#534
ss,Enemy Zero (USA) (Disc 1),异灵  （美版） （光碟 1）,SS#535
ss,Enemy Zero (USA) (Disc 2),异灵  （美版） （光碟 2）,SS#536
ss,Enemy Zero (USA) (Disc 3),异灵  （美版） （光碟 3）,SS#537
ss,Eternal Melody (Japan),永恒的旋律  （日版）,SS#538
ss,Eternal Melody (Japan) (Rev A),永恒的旋律  （日版） （修正版 A）,SS#539
ss,Etude Prologue - Yureugoku Kokoro no Katachi (Japan),练习曲 - 序章动摇的心情  （日版）,SS#540
ss,Eve - Burst Error (Japan) (Disc 1) (Kojiroh Disc),夜行侦探  （日版） （光碟 1） (Kojiroh Disc),SS#541
ss,Eve - Burst Error (Japan) (Disc 2) (Marina Disc),夜行侦探  （日版） （光碟 2） (Marina Disc),SS#542
ss,Eve - Burst Error (Japan) (Disc 3) (Terror Disc),夜行侦探  （日版） （光碟 3） (Terror Disc),SS#543
ss,Eve - Burst Error (Japan) (Disc 4) (Making Disc),夜行侦探  （日版） （光碟 4） (Making Disc),SS#544
ss,Eve - The Lost One (Japan) (Demo),夜行侦探 迷失者  （日版） （演示版）,SS#545
ss,Eve - The Lost One (Japan) (Disc 1) (Kyoko Disc) (1M),夜行侦探 迷失者  （日版） （光碟 1） (Kyoko Disc) (1M),SS#546
ss,Eve - The Lost One (Japan) (Disc 2) (Snake Disc) (2M),夜行侦探 迷失者  （日版） （光碟 2） (Snake Disc) (2M),SS#547
ss,Eve - The Lost One (Japan) (Disc 3) (Lost One Disc) (1M),夜行侦探 迷失者  （日版） （光碟 3） (Lost One Disc) (1M),SS#548
ss,Eve - The Lost One (Japan) (Disc 3) (Lost One Disc) (2M),夜行侦探 迷失者  （日版） （光碟 3） (Lost One Disc) (2M),SS#549
ss,Eve - The Lost One (Japan) (Disc 4) (Extra Disc) (1M),夜行侦探 迷失者  （日版） （光碟 4） (Extra Disc) (1M),SS#550
ss,Eve - The Lost One (Japan) (Disc 4) (Extra Disc) (2M),夜行侦探 迷失者  （日版） （光碟 4） (Extra Disc) (2M),SS#551
ss,"Exhumed (Europe) (En,Fr,De,Es)","掘出尸首  （欧版） (En,Fr,De,Es)",SS#552
ss,Eyeful Home (Japan),EYEFUL HOME  （日版）,SS#553
ss,F-1 Challenge (Europe),F1 挑战赛  （欧版）,SS#554
ss,F-1 Live Information (Japan),F1实况  （日版）,SS#555
ss,F1 Challenge (USA),F1挑战赛  （美版）,SS#556
ss,Falcom Classics (Japan) (Disc 1) (Game Disc),法尔康经典怀旧合集 （日版） （光碟 1） (Game Disc),SS#557
ss,Falcom Classics (Japan) (Disc 2) (Special CD),法尔康经典怀旧合集 （日版） （光碟 2） (Special CD),SS#558
ss,Falcom Classics II (Japan),法尔康经典怀旧合集2 （日版）,SS#559
ss,Falcom Classics II (Japan) (Genteiban),法尔康经典怀旧合集2 （日版） （限定版）,SS#560
ss,Fantastep (Japan),梦幻脚步  （日版）,SS#561
ss,Farland Saga (Japan),神奇传说  （日版）,SS#562
ss,Farland Saga - Toki no Michishirube (Japan),神奇传说 - 時之道標E  （日版）,SS#563
ss,Farland Story - Habou no Mai (Japan),古大陆物语 破亡之舞  （日版）,SS#564
ss,Farland Story - Habou no Mai (Japan) (Demo),古大陆物语 破亡之舞  （日版） （演示版）,SS#565
ss,Father Christmas (Japan),圣诞老人  （日版）,SS#566
ss,FEDA Remake! The Emblem of Justice (Japan),FEDA复刻版 正义纹章  （日版）,SS#567
ss,FIFA - Die WM-Qualifikation 98 (Germany),FIFA - 世界杯之路 98  （德国版）,SS#568
ss,FIFA - En Route pour la Coupe du Monde 98 (France),FIFA - 世界杯之路 98  （法国版）,SS#569
ss,FIFA - Road to World Cup 98 (Europe),FIFA足球 98-世界杯之路  （欧版）,SS#570
ss,"FIFA - Road to World Cup 98 (Italy) (En,Fr,De,Es,It,Nl,Sv)","FIFA足球 98-世界杯之路  （意大利版） (En,Fr,De,Es,It,Nl,Sv)",SS#571
ss,FIFA - Road to World Cup 98 (USA),FIFA足球 98-世界杯之路  （美版）,SS#572
ss,FIFA - Rumbo al Mundial 98 (Spain),FIFA - 世界杯之路 98  （西班牙版）,SS#573
ss,"FIFA 97 (Europe) (En,Fr,De,Es,It,Sv)","FIFA 97  （欧版） (En,Fr,De,Es,It,Sv)",SS#574
ss,"FIFA 97 (France) (En,Fr,De,Es,It,Sv)","FIFA 97  （法国版） (En,Fr,De,Es,It,Sv)",SS#575
ss,"FIFA 97 (Germany) (En,Fr,De,Es,It,Sv)","FIFA 97  （德国版） (En,Fr,De,Es,It,Sv)",SS#576
ss,"FIFA Soccer 96 (Europe) (En,Fr,De,Es,It,Sv)","FIFA世界足球96  （欧版） (En,Fr,De,Es,It,Sv)",SS#577
ss,FIFA Soccer 96 (Japan),FIFA世界足球96  （日版）,SS#578
ss,FIFA Soccer 96 (USA),FIFA世界足球96  （美版）,SS#579
ss,FIFA Soccer 97 (USA),FIFA世界足球97  （美版）,SS#580
ss,Fighter's History Dynamite (Japan),斗士历史  （日版）,SS#581
ss,Fighters Megamix (Europe),VR战士对格斗之蛇  （欧版）,SS#582
ss,Fighters Megamix (Japan),VR战士对格斗之蛇  （日版）,SS#583
ss,Fighters Megamix (Japan) (1M),VR战士对格斗之蛇  （日版） (1M),SS#584
ss,Fighters Megamix (Japan) (2M),VR战士对格斗之蛇  （日版） (2M),SS#585
ss,Fighters Megamix (USA),VR战士对格斗之蛇  （美版）,SS#586
ss,Fighters Megamix (USA) (RE),VR战士对格斗之蛇  （美版） (RE),SS#587
ss,Fighting Vipers (Europe),格斗之蛇  （欧版）,SS#588
ss,Fighting Vipers (Japan) (Demo),格斗之蛇  （日版） （演示版）,SS#589
ss,Fighting Vipers (Japan) (Rev A),格斗之蛇  （日版） （修正版 A）,SS#590
ss,Fighting Vipers (Japan) (Rev C),格斗之蛇  （日版） （修正版 C）,SS#591
ss,Fighting Vipers (Korea),格斗之蛇  （韩国版）,SS#592
ss,Fighting Vipers (USA) (5S),格斗之蛇  （美版） (5S),SS#593
ss,Fighting Vipers (USA) (6S),格斗之蛇  （美版） (6S),SS#594
ss,Final Fight Revenge (Japan),快打旋风复仇  （日版）,SS#595
ss,Find Love 2 - Rhapsody (Japan) (Disc 1),寻找爱 2 - 狂想曲  （日版） （光碟 1）,SS#596
ss,Find Love 2 - Rhapsody (Japan) (Disc 2),寻找爱 2 - 狂想曲  （日版） （光碟 2）,SS#597
ss,Find Love 2 - The Prologue (Japan),寻找爱 2 - 序幕  （日版）,SS#598
ss,Fire Pro Gaiden Blazing Tornado (Japan),火爆职业摔跤  （日版）,SS#599
ss,Fire Pro Gaiden Blazing Tornado (Japan) (Demo),火爆职业摔跤  （日版） （演示版）,SS#600
ss,Fire Prowrestling S - 6Men Scramble (Japan) (1M),火爆摔跤 S - 6人大战  （日版） (1M),SS#601
ss,Fire Prowrestling S - 6Men Scramble (Japan) (2M),火爆摔跤 S - 6人大战  （日版） (2M),SS#602
ss,"Firestorm - Thunderhawk 2 (Europe) (En,Fr)","火焰风暴 - 雷霆飞鹰 2  （欧版） (En,Fr)",SS#603
ss,Firestorm - Thunderhawk 2 (Germany),火焰风暴 - 雷霆飞鹰 2  （德国版）,SS#604
ss,Fishing Koushien (Japan),钓鱼 甲子园  （日版）,SS#605
ss,Fishing Koushien II (Japan),钓鱼 甲子园 II  （日版）,SS#606
ss,Fist (Japan),拳头  （日版）,SS#607
ss,Flash SegaSaturn - Ochikazuki-hen (Japan),世嘉土星游戏快览 - 近期篇  （日版）,SS#608
ss,Flash SegaSaturn Vol. 1 (Japan) (2M),世嘉土星游戏快览 卷 1  （日版） (2M),SS#609
ss,Flash SegaSaturn Vol. 10 (Japan),世嘉土星游戏快览 卷 10  （日版）,SS#610
ss,Flash SegaSaturn Vol. 11 (Japan),世嘉土星游戏快览 卷 11  （日版）,SS#611
ss,Flash SegaSaturn Vol. 12 (Japan),世嘉土星游戏快览 卷 12  （日版）,SS#612
ss,Flash SegaSaturn Vol. 13 (Japan),世嘉土星游戏快览 卷 13  （日版）,SS#613
ss,Flash SegaSaturn Vol. 14 (Japan),世嘉土星游戏快览 卷 14  （日版）,SS#614
ss,Flash SegaSaturn Vol. 15 (Japan),世嘉土星游戏快览 卷 15  （日版）,SS#615
ss,Flash SegaSaturn Vol. 16 (Japan),世嘉土星游戏快览 卷 16  （日版）,SS#616
ss,Flash SegaSaturn Vol. 17 (Japan),世嘉土星游戏快览 卷 17  （日版）,SS#617
ss,Flash SegaSaturn Vol. 18 (Japan),世嘉土星游戏快览 卷 18  （日版）,SS#618
ss,Flash SegaSaturn Vol. 19 (Japan),世嘉土星游戏快览 卷 19  （日版）,SS#619
ss,Flash SegaSaturn Vol. 2 (Japan) (2M),世嘉土星游戏快览 卷 2  （日版） (2M),SS#620
ss,Flash SegaSaturn Vol. 20 (Japan),世嘉土星游戏快览 卷 20  （日版）,SS#621
ss,Flash SegaSaturn Vol. 21 (Japan),世嘉土星游戏快览 卷 21  （日版）,SS#622
ss,Flash SegaSaturn Vol. 22 (Japan),世嘉土星游戏快览 卷 22  （日版）,SS#623
ss,Flash SegaSaturn Vol. 23 (Japan),世嘉土星游戏快览 卷 23  （日版）,SS#624
ss,Flash SegaSaturn Vol. 24 (Japan),世嘉土星游戏快览 卷 24  （日版）,SS#625
ss,Flash SegaSaturn Vol. 25 (Japan),世嘉土星游戏快览 卷 25  （日版）,SS#626
ss,Flash SegaSaturn Vol. 26 (Japan),世嘉土星游戏快览 卷 26  （日版）,SS#627
ss,Flash SegaSaturn Vol. 27 (Japan),世嘉土星游戏快览 卷 27  （日版）,SS#628
ss,Flash SegaSaturn Vol. 28 (Japan),世嘉土星游戏快览 卷 28  （日版）,SS#629
ss,Flash SegaSaturn Vol. 29 (Japan) (3M),世嘉土星游戏快览 卷 29  （日版） (3M),SS#630
ss,Flash SegaSaturn Vol. 3 (Japan),世嘉土星游戏快览 卷 3  （日版）,SS#631
ss,Flash SegaSaturn Vol. 30 (Japan),世嘉土星游戏快览 卷 30  （日版）,SS#632
ss,Flash SegaSaturn Vol. 31 (Japan),世嘉土星游戏快览 卷 31  （日版）,SS#633
ss,Flash SegaSaturn Vol. 32 (Japan),世嘉土星游戏快览 卷 32  （日版）,SS#634
ss,Flash SegaSaturn Vol. 4 (Japan),世嘉土星游戏快览 卷 4  （日版）,SS#635
ss,Flash SegaSaturn Vol. 5 (Japan),世嘉土星游戏快览 卷 5  （日版）,SS#636
ss,Flash SegaSaturn Vol. 6 (Japan),世嘉土星游戏快览 卷 6  （日版）,SS#637
ss,Flash SegaSaturn Vol. 7 (Japan),世嘉土星游戏快览 卷 7  （日版）,SS#638
ss,Flash SegaSaturn Vol. 8 (Japan),世嘉土星游戏快览 卷 8  （日版）,SS#639
ss,Flash SegaSaturn Vol. 9 (Japan),世嘉土星游戏快览 卷 9  （日版）,SS#640
ss,Formula Grand Prix - Team Un'ei Simulation (Japan),方程式锦标赛 - 模拟团队运营  （日版）,SS#641
ss,"Formula Karts - Special Edition (Europe) (En,Fr,De,Es)","卡丁车 - 特别版  （欧版） (En,Fr,De,Es)",SS#642
ss,Frank Thomas Big Hurt Baseball (Europe),法兰克棒球  （欧版）,SS#643
ss,Frank Thomas Big Hurt Baseball (Japan),法兰克棒球  （日版）,SS#644
ss,Frank Thomas Big Hurt Baseball (USA),法兰克棒球  （美版）,SS#645
ss,Frankenstein - Through the Eyes of the Monster (Europe),弗兰肯斯坦 - 透过怪物的眼睛  （欧版）,SS#646
ss,Free Talk Studio - Mari no Kimamana Oshaberi (Japan),免费聊天室 - 玛丽的随意聊天  （日版）,SS#647
ss,Friends - Seishun no Kagayaki (Japan) (Disc 1) (Game Disc),青春的光辉  （日版） （光碟 1） (Game Disc),SS#648
ss,Friends - Seishun no Kagayaki (Japan) (Disc 2) (Special Disc),青春的光辉  （日版） （光碟 2） (Special Disc),SS#649
ss,From TV Animation Slam Dunk - I Love Basketball (Japan),灌篮高手 - 我爱篮球  （日版）,SS#650
ss,Fully Cowled Mini Yonku - Super Factory (Japan) (Demo),迷你四驱车-超级工厂 （日版） （演示版）,SS#651
ss,Fully Cowled Mini Yonku - Super Factory (Japan) (Rev A) (10M),迷你四驱车-超级工厂 （日版） （修正版 A） (10M),SS#652
ss,Fully Cowled Mini Yonku - Super Factory (Japan) (Rev A) (11M),迷你四驱车-超级工厂 （日版） （修正版 A） (11M),SS#653
ss,Funky Fantasy (Japan),古怪幻想  （日版）,SS#654
ss,Funky Head Boxers (Japan),大头拳击  （日版）,SS#655
ss,Funky Head Boxers (Japan) (Demo),大头拳击  （日版） （演示版）,SS#656
ss,Funky Head Boxers Plus (Japan),大头拳击加强版  （日版）,SS#657
ss,Fushigi no Kuni no Angelique (Japan),安琪莉可女王  （日版）,SS#658
ss,Fuusui Sensei - Feng-Shui Master (Japan),风水先生  （日版）,SS#659
ss,G Vector (Japan),G战机  （日版）,SS#660
ss,Gaia Breeder (Japan),盖亚饲养员  （日版）,SS#661
ss,Gakkou no Kaidan (Japan),学校怪谈  （日版）,SS#662
ss,Gakkou no Kowai Uwasa - Hanako-san ga Kita!! (Japan),学校花子物语  （日版）,SS#663
ss,Gal Jan (Japan),妖艳电视麻雀游戏  （日版）,SS#664
ss,Galactic Attack (Europe),太空侵略者  （欧版）,SS#665
ss,Galactic Attack (USA),太空侵略者  （美版）,SS#666
ss,Galaxy Fight (Europe),银河快打  （欧版）,SS#667
ss,Galaxy Fight (USA),银河快打  （美版）,SS#668
ss,Galaxy Fight - Universal Warriors (Japan),银河快打 - 宇宙战士  （日版）,SS#669
ss,"Gale Racer (Japan) (En,Ja) (1A)","烈风比赛  （日版） (En,Ja) (1A)",SS#670
ss,Gals Panic SS (Japan),美少女画线SS  （日版）,SS#671
ss,Game Basic for SegaSaturn (Japan),基本游戏 世嘉土星版  （日版）,SS#672
ss,Game de Seishun (Japan) (Rev A),游戏青春  （日版） （修正版 A）,SS#673
ss,Game Nihonshi - Kakumeiji Oda Nobunaga (Japan),游戏日本史 - 革命児ー織田信長  （日版）,SS#674
ss,Game no Tatsujin (Japan) (4M),游戏达人  （日版） (4M),SS#675
ss,Game no Tatsujin (Japan) (Rev A),游戏达人  （日版） （修正版 A）,SS#676
ss,Game no Tatsujin 2 (Japan),游戏达人2  （日版）,SS#677
ss,Game no Tetsujin - The Shanghai (Japan),游戏达人 - THE 上海  （日版）,SS#678
ss,"Game of Life, The - DX Jinsei Game (Japan)",DX人生游戏 - 游戏人生  （日版）,SS#679
ss,"Game of Life, The - DX Jinsei Game (Japan) (Rev A)",DX人生游戏 - 游戏人生  （日版） （修正版 A）,SS#680
ss,"Game of Life, The - DX Jinsei Game (Japan) (Rev B)",DX人生游戏 - 游戏人生  （日版） （修正版 B）,SS#681
ss,"Game of Life, The - DX Jinsei Game II (Japan) (2M)",DX人生游戏 - 游戏人生 （日版） (2M),SS#682
ss,Game Tengoku - The Game Paradise! (Japan),游戏天国!  （日版）,SS#683
ss,Game-Ware (Japan),GAME-WARE世嘉游戏映像特典 （日版）,SS#684
ss,Game-Ware Vol. 2 (Japan),游戏声波 卷 2  （日版）,SS#685
ss,Game-Ware Vol. 3 (Japan),游戏声波 卷 3  （日版）,SS#686
ss,Game-Ware Vol. 4 (Japan) (Disc A),游戏声波 卷 4  （日版） （光碟 A）,SS#687
ss,Game-Ware Vol. 4 (Japan) (Disc B),游戏声波 卷 4  （日版） （光碟 B）,SS#688
ss,Game-Ware Vol. 5 (Japan) (Disc A),游戏声波 卷 5  （日版） （光碟 A）,SS#689
ss,Game-Ware Vol. 5 (Japan) (Disc B),游戏声波 卷 5  （日版） （光碟 B）,SS#690
ss,Garou Densetsu 3 - Road to the Final Victory (Japan),饿狼传说3 - 最终胜利之路  （日版）,SS#691
ss,Gebockers (Japan),快乐战争  （日版）,SS#692
ss,Gebockers (Japan) (Demo),快乐战争  （日版） （演示版）,SS#693
ss,GeGeGe no Kitarou - Gentou Kaikitan (Japan),咯咯咯的鬼太郎 - 幻冬怪奇譚  （日版）,SS#694
ss,Gekiretsu Pachinkers (Japan),激烈柏青哥  （日版）,SS#695
ss,Gekirindan (Japan),逆鳞弹  （日版）,SS#696
ss,Gekitotsu Koushien (Japan),激突 甲子园  （日版）,SS#697
ss,Gekitotsu Koushien (Japan) (Demo),激突 甲子园  （日版） （演示版）,SS#698
ss,Gekka Mugentan Torico (Japan) (Disc A) (Kyouchou-hen) (1M),月花雾幻谭 （日版） （光碟 A） (Kyouchou-hen) (1M),SS#699
ss,Gekka Mugentan Torico (Japan) (Disc A) (Kyouchou-hen) (2M),月花雾幻谭 （日版） （光碟 A） (Kyouchou-hen) (2M),SS#700
ss,Gekka Mugentan Torico (Japan) (Disc B) (Houkai-hen) (1M),月花雾幻谭 （日版） （光碟 B） (Houkai-hen) (1M),SS#701
ss,Gekka Mugentan Torico (Japan) (Disc B) (Houkai-hen) (2M),月花雾幻谭 （日版） （光碟 B） (Houkai-hen) (2M),SS#702
ss,Gekka no Kishi - Ouryuu-sen (Japan),月下的棋士 - 王龙战  （日版）,SS#703
ss,Gensou Suikoden (Japan),幻想水浒传  （日版）,SS#704
ss,Gex (Europe),杰克龙  （欧版）,SS#705
ss,Gex (Japan),杰克龙  （日版）,SS#706
ss,Gex (USA),杰克龙  （美版）,SS#707
ss,Ghen War (Europe),戈恩战争  （欧版）,SS#708
ss,Ghen War (Japan),戈恩战争  （日版）,SS#709
ss,Ghen War (USA),戈恩战争  （美版）,SS#710
ss,Ginga Eiyuu Densetsu (Japan),银河英雄传说  （日版）,SS#711
ss,Ginga Eiyuu Densetsu Plus (Japan),银河英雄传说 加强版  （日版）,SS#712
ss,Ginga Ojousama Densetsu Yuna - Mika Akitaka Illust Works (Japan),银河大小姐传说 - 明田美香插图作品  （日版）,SS#713
ss,Ginga Ojousama Densetsu Yuna - Mika Akitaka Illust Works 2 (Japan),银河大小姐传说 - 明田美香插图作品 2  （日版）,SS#714
ss,Ginga Ojousama Densetsu Yuna 3 - Lightning Angel (Japan),银河大小姐传说 3 - 闪电天使  （日版）,SS#715
ss,Ginga Ojousama Densetsu Yuna Remix (Japan),银河大小姐传说 REMIX  （日版）,SS#716
ss,Girl Doll Toy - Tamashii o Kudasai (Japan),女生玩具娃娃 - T请给我灵魂  （日版）,SS#717
ss,Girls in Motion Puzzle Vol. 1 - Hiyake no Omoide + Himekuri (Japan),女孩动态拼图 卷 1 - 灼烧的回忆+姫栗  （日版）,SS#718
ss,Girls in Motion Puzzle Vol. 2 - Body Special 264 (Japan),女孩动态拼图 卷 2 （日版）,SS#719
ss,Girls in Motion Puzzle Vol. 2 - Body Special 264 (Japan) (Demo) (2M),女孩动态拼图 卷 2 （日版） （演示版） (2M),SS#720
ss,Go III Professional - Taikyoku Igo (Japan),专业对局围棋  （日版）,SS#721
ss,Godzilla - Rettou Shinkan (Japan),哥斯拉 - 列岛震撼  （日版）,SS#722
ss,Goiken Muyou - Anarchy in the Nippon (Japan),御意见无用  （日版）,SS#723
ss,Goiken Muyou - Anarchy in the Nippon (Japan) (Demo),御意见无用  （日版） （演示版）,SS#724
ss,Gokujou Parodius Da! Deluxe Pack (Japan),极上Q版沙罗曼蛇  （日版）,SS#725
ss,Gokujou Parodius Da! Deluxe Pack (Japan) (Rev A),极上Q版沙罗曼蛇  （日版） （修正版 A）,SS#726
ss,Golden Axe - The Duel (Europe),战斧格斗篇  （欧版）,SS#727
ss,Golden Axe - The Duel (Japan) (2M),战斧格斗篇  （日版） (2M),SS#728
ss,Golden Axe - The Duel (USA),战斧格斗篇  （美版）,SS#729
ss,Gotha - Ismailia SenEki (Japan),天空战记  （日版）,SS#730
ss,Gotha II - Tenkuu no Kishi (Japan),天空战记 II - 天空骑士  （日版）,SS#731
ss,Gotha II - Tenkuu no Kishi + Teitoku no Ketsudan II (Japan) (Demo),天空战记 II - 天空骑士 + 提督的决断2  （日版） （演示版）,SS#732
ss,Gouketsuji Ichizoku 3 - Groove on Fight (Japan),豪血寺一族3  （日版）,SS#733
ss,Gradius Deluxe Pack (Japan),宇宙巡航舰：复活的神话  （日版）,SS#734
ss,Gran Chaser (Japan) (3M),追击老爷车  （日版） (3M),SS#735
ss,Grand Slam (USA),大满贯  （美版）,SS#736
ss,Grandia (Japan) (Disc 1) (1M),格兰蒂亚  （日版） （光碟 1） (1M),SS#737
ss,Grandia (Japan) (Disc 1) (2M),格兰蒂亚  （日版） （光碟 1） (2M),SS#738
ss,Grandia (Japan) (Disc 1) (4M),格兰蒂亚  （日版） （光碟 1） (4M),SS#739
ss,"Grandia (Japan) (Disc 2) (1M, 2M)","格兰蒂亚  （日版） （光碟 2） (1M, 2M)",SS#740
ss,Grandia (Japan) (Disc 2) (3M),格兰蒂亚  （日版） （光碟 2） (3M),SS#741
ss,Grandia (Japan) (Disc 2) (4M),格兰蒂亚  （日版） （光碟 2） (4M),SS#742
ss,Grandia - Digital Museum (Japan),格兰蒂亚 - 数码 MUSEUM  （日版）,SS#743
ss,Grandia - Digital Museum (Japan) (Rev A) (10M),格兰蒂亚 - 数码 MUSEUM  （日版） （修正版 A） (10M),SS#744
ss,Grandia - Prelude (Japan),格兰蒂亚 - 序幕  （日版）,SS#745
ss,GranDread (Japan),大恐怖 （日版）,SS#746
ss,Greatest Nine '96 (Japan) (2M),最强九人棒球 '96  （日版） (2M),SS#747
ss,Greatest Nine '96 (Japan) (3M),最强九人棒球 '96  （日版） (3M),SS#748
ss,Greatest Nine '96 (Japan) (Rev A) (10M),最强九人棒球 '96  （日版） （修正版 A） (10M),SS#749
ss,Gremlin Demo Disc (Europe),GREMLIN 演示光碟  （欧版）,SS#750
ss,Gremlin Demo Disk (Europe),GREMLIN 演示磁盘  （欧版）,SS#751
ss,Grid Run (Europe),网栅  （欧版）,SS#752
ss,Grid Runner (Japan),网栅  （日版）,SS#753
ss,Grid Runner (USA),网栅  （美版）,SS#754
ss,GT24 (Japan),GT24赛车  （日版）,SS#755
ss,Guardian Force (Japan),守护力量  （日版）,SS#756
ss,Guardian Heroes (Europe),守护英雄  （欧版）,SS#757
ss,Guardian Heroes (Japan) (3M),守护英雄  （日版） (3M),SS#758
ss,Guardian Heroes (USA),守护英雄  （美版）,SS#759
ss,Gun Griffon (Europe),武装雄狮  （欧版）,SS#760
ss,Gunbird (Japan),武装飞鸟  （日版）,SS#761
ss,GunBlaze-S (Japan),枪战-S  （日版）,SS#762
ss,Gungriffon (USA),武装雄狮  （美版）,SS#763
ss,Gungriffon - The Eurasian Conflict (Japan),武装雄狮 - 欧亚冲突  （日版）,SS#764
ss,Gungriffon II (Japan),武装雄狮 II  （日版）,SS#765
ss,Gungriffon II (Japan) (Demo),武装雄狮 II  （日版） （演示版）,SS#766
ss,Gussun Oyoyo S (Japan),豆豆君 S  （日版）,SS#767
ss,Gyuwambler Jiko Chuushinha - Tokyo Mahjongland (Japan),自我中心派 - 东京麻将乐园  （日版）,SS#768
ss,Habitat II (Japan),栖息地 II  （日版）,SS#769
ss,Hang On GP '95 (Japan) (1M),GP赛车 '95  （日版） (1M),SS#770
ss,Hang On GP '95 (Japan) (2M),GP赛车 '95  （日版） (2M),SS#771
ss,Hang On GP '95 (Japan) (Demo) (2M),GP赛车 '95  （日版） （演示版） (2M),SS#772
ss,Hang On GP '96 (Europe),GP赛车 '96  （欧版）,SS#773
ss,Hang-On GP (USA),GP赛车  （美版）,SS#774
ss,Hansha de Spark! (Japan),反射对战  （日版）,SS#775
ss,Hansha de Spark! (Japan) (Demo),反射对战  （日版） （演示版）,SS#776
ss,"Hardcore 4x4 (Europe) (En,Fr,De)","硬核 4X4  （欧版） (En,Fr,De)",SS#777
ss,Harukaze Sentai V-Force (Japan) (Disc 1),春风战队  （日版） （光碟 1）,SS#778
ss,Harukaze Sentai V-Force (Japan) (Disc 2),春风战队  （日版） （光碟 2）,SS#779
ss,Harukaze Sentai V-Force (Japan) (Disc 3),春风战队  （日版） （光碟 3）,SS#780
ss,Hatsukoi Monogatari (Japan),初恋 物语  （日版）,SS#781
ss,HatTrick Hero S (Japan),帽子戏法英雄 S  （日版）,SS#782
ss,Haunted Casino (Japan) (Disc A),魔女赌场  （日版） （光碟 A）,SS#783
ss,Haunted Casino (Japan) (Disc B),魔女赌场  （日版） （光碟 B）,SS#784
ss,Haunted Casino (Japan) (Disc C),魔女赌场  （日版） （光碟 C）,SS#785
ss,Heart of Darkness (Japan) (Proto),黑暗之心  （日版） （工程版）,SS#786
ss,Heartbeat Scramble (Japan),心灵节拍 （日版）,SS#787
ss,Hebereke's Popoitto (Europe),迷糊蛋消除方块  （欧版）,SS#788
ss,Heim Waltz (Japan) (Rev A),海姆华尔茨  （日版） （修正版 A）,SS#789
ss,Heir of Zendor - The Legend and The Land (USA),天空的骑士 - 传说与土地  （美版）,SS#790
ss,Heisei Tensai Bakabon - Susume! Bakabons (Japan),平成天才笨蛋波恩  （日版）,SS#791
ss,Heiwa Pachinko Soushingeki (Japan) (1M),平合总进击  （日版） (1M),SS#792
ss,Henry Explorers (Japan),异形三枪  （日版）,SS#793
ss,Herc's Adventures (USA) (RE),大力神的冒险  （美版） (RE),SS#794
ss,"Hexen (Europe) (En,Fr,De,Es,It)","毁灭巫师  （欧版） (En,Fr,De,Es,It)",SS#795
ss,Hexen (USA),毁灭巫师  （美版）,SS#796
ss,Hexen - Beyond Heretic (Japan),邪教巫师  （日版）,SS#797
ss,"Hi-Octane (Europe) (En,Fr,De,Es)","机动战车  （欧版） (En,Fr,De,Es)",SS#798
ss,Hi-Octane (Japan),机动战车  （日版）,SS#799
ss,"Hi-Octane - The Track Fights Back! (USA) (En,Fr,De,Es)","轨道还击  （美版） (En,Fr,De,Es)",SS#800
ss,Hideo Nomo World Series Baseball (Japan),野茂英雄棒球  （日版）,SS#801
ss,High Velocity - Mountain Racing Challenge (USA),峠  （美版）,SS#802
ss,Highschool Terra Story (Japan),高校恋爱故事  （日版）,SS#803
ss,Highway 2000 (Europe),公路 2000  （欧版）,SS#804
ss,Highway 2000 (USA),公路 2000  （美版）,SS#805
ss,Himitsu Sentai Metamor V (Japan),春风战队 V  （日版）,SS#806
ss,Hissatsu Pachinko Collection (Japan),必杀柏青哥合集  （日版）,SS#807
ss,Hissatsu Pachinko Collection (Japan) (Rev A),必杀柏青哥合集  （日版） （修正版 A）,SS#808
ss,Hissatsu! (Japan),必杀  （日版）,SS#809
ss,Hokuto no Ken (Japan),北斗神拳  （日版）,SS#810
ss,Honkaku 4-nin Uchi Geinoujin Taikyoku Mahjong - The Wareme de Pon (Japan),本格四人打 异能人对战麻雀  （日版）,SS#811
ss,Honkaku Hanafuda (Japan),本格 花札  （日版）,SS#812
ss,Honkaku Pro Mahjong - Tetsuman Special (Japan),本格 职业麻将 - 彻万 特别版  （日版）,SS#813
ss,Honkaku Shougi Shinan - Wakamatsu Shougi Juku (Japan),本格将棋指南 若松将棋塾 （日版）,SS#814
ss,Hop Step Idol (Japan),舞动的偶像  （日版）,SS#815
ss,"Horde, The (Europe)",部落  （欧版）,SS#816
ss,"Horde, The (France)",部落  （法国版）,SS#817
ss,"Horde, The (Germany)",部落  （德国版）,SS#818
ss,"Horde, The (Japan)",部落  （日版）,SS#819
ss,"Horde, The (USA)",部落  （美版）,SS#820
ss,Horror Tour (Japan),穿越死亡线  （日版）,SS#821
ss,Horror Tour (Japan) (Rev B) (12M),穿越死亡线  （日版） （修正版 B） (12M),SS#822
